County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
HARDEE	100282	ADVENTHEALTH WAUCHULA	24	1	4.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	4	25	86.21%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	75	37	33.04%	112
HERNANDO	100264	OAK HILL HOSPITAL	313	37	10.57%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	67	0	0.00%	67
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	63	57	47.50%	120
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	64	16	20.00%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	61	13	17.57%	74
HIGHLANDS	100109	ADVENTHEALTH SEBRING	182	6	3.19%	188
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	23	5	17.86%	28
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	116	8	6.45%	124
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	580	151	20.66%	731
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	49	28	36.36%	77
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	890	175	16.43%	1,065
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	109	4	3.54%	113
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	67	26	27.96%	93
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	480	56	10.45%	536
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	99	15	13.16%	114
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	380	162	29.89%	542
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	27	17	38.64%	44
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	79	59	42.75%	138
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	38	14.84%	256
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	122	12	8.96%	134
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	151	29	16.11%	180
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	60	0	0.00%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	9	11	55.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	242	69	22.19%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	88	7	7.37%	95
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	58	7	10.77%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	36	54	60.00%	90
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	217	17	7.26%	234
LAKE	100057	ADVENTHEALTH WATERMAN	232	68	22.67%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	267	63	19.09%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	3	18	85.71%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	31	15	32.61%	46
LEE	100012	LEE MEMORIAL HOSPITAL	287	29	9.18%	316
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	40	4	9.09%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	474	85	15.21%	559
LEE	100244	CAPE CORAL HOSPITAL	258	28	9.79%	286
LEE	120005	HEALTHPARK MEDICAL CENTER	372	71	16.03%	443
LEE	23960103	PARK ROYAL HOSPITAL	116	0	0.00%	116
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	48	12	20.00%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	408	50	10.92%	458
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	242	29	10.70%	271
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	41	14	25.45%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	20	12	37.50%	32
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	38	10	20.83%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	14	1	6.67%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	262	26	9.03%	288
MANATEE	100213	BLAKE MEDICAL CENTER	270	21	7.22%	291
MANATEE	110028	CENTERSTONE OF FLORIDA	25	12	32.43%	37
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	35	25	41.67%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	103	11	9.65%	114
MARION	100062	ADVENTHEALTH OCALA	287	14	4.65%	301
MARION	100212	OCALA REGIONAL MEDICAL CENTER	280	8	2.78%	288
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	185	1	0.54%	186
MARION	23960060	KINDRED HOSPITAL OCALA	13	5	27.78%	18
MARION	23960073	THE VINES HOSPITAL	66	32	32.65%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	63	17	21.25%	80
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	131	45	25.57%	176
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	68	29	29.90%	97
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	74	6	7.50%	80
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	34	46	57.50%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	738	29	3.78%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	385	69	15.20%	454
MIAMI-DADE	100020	DOCTORS HOSPITAL	109	26	19.26%	135
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,306	420	24.33%	1,726
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	169	104	38.10%	273
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	455	106	18.89%	561
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	101	71	41.28%	172
MIAMI-DADE	100053	HIALEAH HOSPITAL	178	67	27.35%	245
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	353	100	22.08%	453
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	19	40	67.80%	59
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	236	29	10.94%	265
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	141	14	9.03%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	344	72	17.31%	416
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	54	1	1.82%	55
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	391	54	12.13%	445
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	90	18	16.67%	108
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	95	20	17.39%	115
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	62	65	51.18%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	281	226	44.58%	507
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	1	31	96.88%	32
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	201	27	11.84%	228
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	415	32	7.16%	447
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	7	100.00%	7
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	6	16	72.73%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	42	18	30.00%	60
MIAMI-DADE	110040	SOUTHERN WINDS	71	1	1.39%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	53	7	11.67%	60
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	202	129	38.97%	331
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	186	0	0.00%	186
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	47	0	0.00%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	149	6	3.87%	155
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	59	0	0.00%	59
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	15	25	62.50%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	4	5	55.56%	9
MONROE	100150	DEPOO HOSPITAL	11	34	75.56%	45
MONROE	100160	MARINERS HOSPITAL	31	10	24.39%	41
MONROE	100195	LOWER KEYS MEDICAL CENTER	33	40	54.79%	73
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	41	27	39.71%	68
OKALOOSA	100054	TWIN CITIES HOSPITAL	36	7	16.28%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	80	42	34.43%	122
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	204	33	13.92%	237
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	19	11	36.67%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	55	45	45.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	640	227	26.18%	867
ORANGE	100007	ADVENTHEALTH ORLANDO	1,065	299	21.92%	1,364
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	255	40	13.56%	295
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	198	25	11.21%	223
ORANGE	100129	ASPIRE HEALTH PARTNERS	33	22	40.00%	55
ORANGE	100162	ADVENTHEALTH WINTER PARK	218	204	48.34%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	66	48	42.11%	114
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	40	0	0.00%	40
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	337	124	26.90%	461
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	248	14	5.34%	262
ORANGE	120003	ADVENTHEALTH APOPKA	101	19	15.83%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	31	4	11.43%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	64	0	0.00%	64
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	151	0	0.00%	151
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	92	21	18.58%	113
ORANGE	23960180	ORLANDO HEALTH HORIZON WEST HOSPITAL	2	28	93.33%	30
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	63	30	32.26%	93
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	149	29	16.29%	178
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	375	55	12.79%	430
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	251	66	20.82%	317
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	68	8	10.53%	76
OSCEOLA	23960129	BLACKBERRY CENTER	59	3	4.84%	62
PALM BEACH	100002	BETHESDA HOSPITAL EAST	253	136	34.96%	389
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	346	152	30.52%	498
PALM BEACH	100080	JFK MEDICAL CENTER	392	105	21.13%	497
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	40	30	42.86%	70
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	358	49	12.04%	407
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	174	30	14.71%	204
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	144	88	37.93%	232
PALM BEACH	100253	JUPITER MEDICAL CENTER	191	51	21.07%	242
PALM BEACH	100258	DELRAY MEDICAL CENTER	360	98	21.40%	458
PALM BEACH	104008	SUNVIEW MEDICAL CENTER	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	188	22	10.48%	210
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	122	94	43.52%	216
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	214	13	5.73%	227
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	162	21	11.48%	183
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	50	10	16.67%	60
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	59	11	15.71%	70
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	77	3	3.75%	80
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	149	4	2.61%	153
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	132	28	17.50%	160
PASCO	100191	MEDICAL CENTER OF TRINITY	216	91	29.64%	307
PASCO	100211	ADVENTHEALTH DADE CITY	83	18	17.82%	101
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	285	5	1.72%	290
PASCO	23960082	ADVENTHEALTH CONNERTON	64	9	12.33%	73
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	117	0	0.00%	117
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	60	1	1.64%	61
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	27	35	56.45%	62
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	75	51	40.48%	126
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	91	16	14.95%	107
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	205	208	50.36%	413
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	130	29	18.24%	159
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	111	17	13.28%	128
PINELLAS	100067	ST ANTHONYS HOSPITAL	303	75	19.84%	378
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	90	13	12.62%	103
PINELLAS	100127	MORTON PLANT HOSPITAL	440	26	5.58%	466
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	85	35	29.17%	120
PINELLAS	100238	NORTHSIDE HOSPITAL	140	109	43.78%	249
PINELLAS	100248	LARGO MEDICAL CENTER	236	72	23.38%	308
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	176	18	9.28%	194
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	60	46	43.40%	106
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	222	36	13.95%	258
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	64	3	4.48%	67
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	47	32	40.51%	79
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	48	0	0.00%	48
POLK	100052	WINTER HAVEN HOSPITAL	327	23	6.57%	350
POLK	100099	ADVENTHEALTH LAKE WALES	76	84	52.50%	160
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	42	29	40.85%	71
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	137	73	34.76%	210
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	816	80	8.93%	896
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	34	4	10.53%	38
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	72	12	14.29%	84
SANTA ROSA	100048	JAY HOSPITAL	9	12	57.14%	21
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	53	85	61.59%	138
SANTA ROSA	110003	GULF BREEZE HOSPITAL	64	31	32.63%	95
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	137	51	27.13%	188
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	701	23	3.18%	724
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	126	22	14.86%	148
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	49	3	5.77%	52
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	90	0	0.00%	90
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	38	2	5.00%	40
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	176	32	15.38%	208
SEMINOLE	100263	ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL	157	62	28.31%	219
SEMINOLE	120004	ADVENTHEALTH ALTAMONTE SPRINGS	285	108	27.48%	393
SEMINOLE	23960115	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS	66	4	5.71%	70
SEMINOLE	23960121	OVIEDO MEDICAL CENTER	71	6	7.79%	77
ST. JOHNS	100219	FLAGLER HOSPITAL	210	122	36.75%	332
ST. LUCIE	100246	LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE	386	48	11.06%	434
ST. LUCIE	100260	ST LUCIE MEDICAL CENTER	194	14	6.73%	208
ST. LUCIE	110022	PORT ST LUCIE HOSPITAL	64	11	14.67%	75
ST. LUCIE	23960108	CLEVELAND CLINIC TRADITION HOSPITAL	160	22	12.09%	182
SUMTER	23960032	UF HEALTH THE VILLAGES HOSPITAL	219	88	28.66%	307
SUMTER	23960086	SELECT SPECIALTY HOSPITAL-THE VILLAGES INC	37	3	7.50%	40
SUWANNEE	100146	LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS	0	0		0
TAYLOR	100106	DOCTORS' MEMORIAL HOSPITAL	5	7	58.33%	12
UNION	100241	LAKE BUTLER HOSPITAL	7	18	72.00%	25
UNION	110183	RECEPTION AND MEDICAL CENTER HOSPITAL	41	4	8.89%	45
VOLUSIA	100014	ADVENTHEALTH NEW SMYRNA BEACH	93	16	14.68%	109
VOLUSIA	100017	HALIFAX HEALTH MEDICAL CENTER	419	104	19.89%	523
VOLUSIA	100045	ADVENTHEALTH DELAND	135	20	12.90%	155
VOLUSIA	100072	ADVENTHEALTH FISH MEMORIAL	149	31	17.22%	180
VOLUSIA	100169	ADVENTHEALTH DAYTONA BEACH	311	95	23.40%	406
VOLUSIA	110016	HALIFAX PSYCHIATRIC CENTER-NORTH	7	25	78.13%	32
VOLUSIA	23960051	HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE	61	19	23.75%	80
VOLUSIA	23960152	HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA	15	28	65.12%	43
WALTON	100081	HEALTHMARK REGIONAL MEDICAL CENTER	2	8	80.00%	10
WALTON	23960041	ASCENSION SACRED HEART EMERALD COAST	70	34	32.69%	104
WASHINGTON	100147	NORTHWEST FLORIDA COMMUNITY HOSPITAL	46	13	22.03%	59
