County	FileNumber	ProviderName	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	8	8	50.00%	16	0	0		0
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	10	2	16.67%	12	0	0		0
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	12	0	0.00%	12	0	0		0
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	9	1	10.00%	10	0	0		0
COLUMBIA	100102	SHANDS LAKE SHORE REGIONAL MEDICAL CENTER	4	1	20.00%	5	0	0		0
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	6	0	0.00%	6	0	0		0
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	5	3	37.50%	8	0	0		0
DUVAL	100001	UF HEALTH JACKSONVILLE	90	10	10.00%	100	8	0	0.00%	8
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	42	26	38.24%	68	0	0		0
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	59	17	22.37%	76	0	0		0
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	16	8	33.33%	24	0	0		0
DUVAL	100151	MAYO CLINIC	37	17	31.48%	54	0	0		0
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	29	13	30.95%	42	0	0		0
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	0	0		0	0	0		0
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	0	0		0	0	0		0
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	0	0		0	0	0		0
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	25	10	28.57%	35	0	0		0
DUVAL	23960061	WEKIVA SPRINGS	0	0		0	0	0		0
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	15	3	16.67%	18	0	0		0
DUVAL	23960123	UF HEALTH NORTH	23	1	4.17%	24	0	0		0
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	0	0		0	12	20	62.50%	32
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	48	3	5.88%	51	5	5	50.00%	10
ESCAMBIA	100093	BAPTIST HOSPITAL	46	2	4.17%	48	0	0		0
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	35	1	2.78%	36	1	5	83.33%	6
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	6	0	0.00%	6	0	0		0
FLAGLER	100118	ADVENTHEALTH PALM COAST	17	1	5.56%	18	0	0		0
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	0		0	0	0		0
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	0	0		0	0	0		0
GULF	23960084	ASCENSION SACRED HEART GULF	0	0		0	0	0		0
HARDEE	100282	ADVENTHEALTH WAUCHULA	0	0		0	0	0		0
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	0	0		0	0	0		0
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	11	7	38.89%	18	0	0		0
HERNANDO	100264	OAK HILL HOSPITAL	29	7	19.44%	36	0	0		0
HERNANDO	110054	SPRINGBROOK HOSPITAL	0	0		0	0	0		0
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	6	2	25.00%	8	0	0		0
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	0	0		0	0	0		0
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	11	5	31.25%	16	0	0		0
HIGHLANDS	100109	ADVENTHEALTH SEBRING	12	0	0.00%	12	0	0		0
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	2	0	0.00%	2	0	0		0
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	4	1	20.00%	5	0	0		0
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	64	6	8.57%	70	11	11	50.00%	22
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	4	0	0.00%	4	0	0		0
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	89	3	3.26%	92	3	4	57.14%	7
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	11	4	26.67%	15	0	0		0
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	6	0	0.00%	6	0	0		0
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	26	11	29.73%	37	1	3	75.00%	4
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	9	0	0.00%	9	0	0		0
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	28	20	41.67%	48	8	0	0.00%	8
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	0	0		0	0	0		0
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	18	0	0.00%	18	0	0		0
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	24	2	7.69%	26	0	0		0
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	23	1	4.17%	24	0	0		0
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	22	2	8.33%	24	0	0		0
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	0	0		0	0	0		0
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	13	11	45.83%	24	0	0		0
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	7	1	12.50%	8	0	0		0
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	0	0		0	0	0		0
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0	0	0		0
JACKSON	100142	JACKSON HOSPITAL	9	6	40.00%	15	0	0		0
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	11	5	31.25%	16	0	0		0
LAKE	100057	ADVENTHEALTH WATERMAN	17	23	57.50%	40	0	0		0
LAKE	100084	UF HEALTH LEESBURG HOSPITAL	31	17	35.42%	48	0	0		0
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	0	0		0	0	0		0
LEE	100012	LEE MEMORIAL HOSPITAL	32	4	11.11%	36	0	0		0
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	6	2	25.00%	8	0	0		0
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	32	4	11.11%	36	0	0		0
LEE	100244	CAPE CORAL HOSPITAL	22	0	0.00%	22	0	0		0
LEE	120005	HEALTHPARK MEDICAL CENTER	29	4	12.12%	33	56	30	34.88%	86
LEE	23960103	PARK ROYAL HOSPITAL	0	0		0	0	0		0
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	5	1	16.67%	6	0	0		0
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	46	0	0.00%	46	2	6	75.00%	8
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	16	4	20.00%	20	0	0		0
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	0	0		0	0	0		0
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	0	0		0	0	0		0
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	6	0	0.00%	6	0	0		0
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	0	0		0	0	0		0
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	21	3	12.50%	24	0	0		0
MANATEE	100213	BLAKE MEDICAL CENTER	30	5	14.29%	35	0	0		0
MANATEE	110028	CENTERSTONE OF FLORIDA	0	0		0	0	0		0
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	4	5	55.56%	9	0	0		0
MARION	100062	ADVENTHEALTH OCALA	18	0	0.00%	18	0	0		0
MARION	100212	OCALA REGIONAL MEDICAL CENTER	45	3	6.25%	48	0	0		0
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	17	1	5.56%	18	0	0		0
MARION	23960060	KINDRED HOSPITAL OCALA	0	0		0	0	0		0
MARION	23960073	THE VINES HOSPITAL	0	0		0	0	0		0
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	0	0		0	0	0		0
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	9	22	70.97%	31	0	0		0
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	4	4	50.00%	8	0	0		0
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	0	0		0	0	0		0
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	0	0		0	0	0		0
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	81	7	7.95%	88	0	0		0
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	30	16	34.78%	46	0	0		0
MIAMI-DADE	100020	DOCTORS HOSPITAL	18	0	0.00%	18	0	0		0
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	189	2	1.05%	191	14	6	30.00%	20
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	50	1	1.96%	51	0	0		0
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	69	30	30.30%	99	0	0		0
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	14	0	0.00%	14	0	0		0
MIAMI-DADE	100053	HIALEAH HOSPITAL	20	1	4.76%	21	0	0		0
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	32	15	31.91%	47	0	0		0
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	23	17	42.50%	40	0	0		0
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	23	1	4.17%	24	0	0		0
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	16	0	0.00%	16	0	0		0
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	42	10	19.23%	52	0	0		0
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	6	2	25.00%	8	0	0		0
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	28	0	0.00%	28	0	0		0
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	7	0	0.00%	7	0	0		0
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	8	0	0.00%	8	0	0		0
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	15	1	6.25%	16	0	0		0
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	53	7	11.67%	60	0	0		0
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	39	3	7.14%	42	0	0		0
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	65	12	15.58%	77	5	3	37.50%	8
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	0	0		0	0	0		0
MIAMI-DADE	110040	SOUTHERN WINDS	0	0		0	0	0		0
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	0	0		0	44	30	40.54%	74
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	0	0		0	0	0		0
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	5	0	0.00%	5	0	0		0
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	39	0	0.00%	39	0	0		0
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	8	0	0.00%	8	0	0		0
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	0	0		0	0	0		0
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	0	0		0	0	0		0
MONROE	100150	DEPOO HOSPITAL	0	0		0	0	0		0
MONROE	100160	MARINERS HOSPITAL	4	0	0.00%	4	0	0		0
MONROE	100195	LOWER KEYS MEDICAL CENTER	6	0	0.00%	6	0	0		0
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	2	6	75.00%	8	0	0		0
OKALOOSA	100054	TWIN CITIES HOSPITAL	7	1	12.50%	8	0	0		0
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	17	3	15.00%	20	0	0		0
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	20	6	23.08%	26	0	0		0
OKALOOSA	111520	GULF COAST TREATMENT CENTER	0	0		0	0	0		0
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	0	0		0	0	0		0
OKEECHOBEE	100252	RAULERSON HOSPITAL	8	0	0.00%	8	0	0		0
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	60	16	21.05%	76	0	0		0
ORANGE	100007	ADVENTHEALTH ORLANDO	140	60	30.00%	200	20	12	37.50%	32
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	20	4	16.67%	24	0	0		0
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	9	5	35.71%	14	0	0		0
ORANGE	100129	ASPIRE HEALTH PARTNERS	0	0		0	0	0		0
ORANGE	100162	ADVENTHEALTH WINTER PARK	16	4	20.00%	20	0	0		0
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	0	0		0	0	0		0
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	0	0		0	0	0		0
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	2	3	60.00%	5	21	33	61.11%	54
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	9	4	30.77%	13	0	0		0
ORANGE	120003	ADVENTHEALTH APOPKA	9	10	52.63%	19	0	0		0
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	0	0		0	0	0		0
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	0	0		0	24	2	7.69%	26
OSCEOLA	100074	ORLANDO HEALTH ST. CLOUD HOSPITAL	7	1	12.50%	8	0	0		0
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	13	16	55.17%	29	0	0		0
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	36	9	20.00%	45	0	6	100.00%	6
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	29	11	27.50%	40	0	0		0
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	6	0	0.00%	6	0	0		0
OSCEOLA	23960129	BLACKBERRY CENTER	0	0		0	0	0		0
PALM BEACH	100002	BETHESDA HOSPITAL EAST	24	15	38.46%	39	0	3	100.00%	3
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	27	7	20.59%	34	7	7	50.00%	14
PALM BEACH	100080	JFK MEDICAL CENTER	30	40	57.14%	70	0	0		0
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	4	2	33.33%	6	0	0		0
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	25	16	39.02%	41	0	0		0
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	25	3	10.71%	28	0	0		0
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	6	4	40.00%	10	0	0		0
PALM BEACH	100253	JUPITER MEDICAL CENTER	21	10	32.26%	31	0	0		0
PALM BEACH	100258	DELRAY MEDICAL CENTER	41	13	24.07%	54	0	0		0
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC	0	0		0	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	13	5	27.78%	18	0	10	100.00%	10
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	17	0	0.00%	17	1	4	80.00%	5
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	30	4	11.76%	34	0	0		0
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	23	1	4.17%	24	0	0		0
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	0	0		0	0	0		0
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	8	2	20.00%	10	0	0		0
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	6	4	40.00%	10	0	0		0
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	16	2	11.11%	18	0	0		0
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	21	1	4.55%	22	0	0		0
PASCO	100191	MEDICAL CENTER OF TRINITY	12	10	45.45%	22	0	0		0
PASCO	100211	ADVENTHEALTH DADE CITY	7	1	12.50%	8	0	0		0
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	57	3	5.00%	60	0	0		0
PASCO	23960082	ADVENTHEALTH CONNERTON	0	0		0	0	0		0
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	0	8	100.00%	8	0	0		0
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	0	0		0	0	0		0
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	0	0		0	0	0		0
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	0	0		0	0	0		0
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	0	0		0	0	0		0
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	34	7	17.07%	41	0	0		0
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	16	4	20.00%	20	0	0		0
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	6	6	50.00%	12	0	0		0
PINELLAS	100067	ST ANTHONYS HOSPITAL	33	5	13.16%	38	0	0		0
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	8	3	27.27%	11	0	0		0
PINELLAS	100127	MORTON PLANT HOSPITAL	48	11	18.64%	59	0	0		0
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	13	0	0.00%	13	0	0		0
PINELLAS	100238	NORTHSIDE HOSPITAL	29	0	0.00%	29	0	0		0
PINELLAS	100248	LARGO MEDICAL CENTER	43	3	6.52%	46	0	0		0
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	0	0		0	41	2	4.65%	43
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	0	0		0	0	0		0
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	19	7	26.92%	26	0	0		0
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	0	0		0	0	0		0
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	6	2	25.00%	8	0	0		0
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	0	0		0	0	0		0
POLK	100052	WINTER HAVEN HOSPITAL	54	0	0.00%	54	0	0		0
POLK	100099	ADVENTHEALTH LAKE WALES	5	3	37.50%	8	0	0		0
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	16	4	20.00%	20	0	0		0
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	13	2	13.33%	15	0	0		0
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	64	4	5.88%	68	0	0		0
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	0	0		0	0	0		0
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	9	1	10.00%	10	0	0		0
SANTA ROSA	100048	JAY HOSPITAL	0	0		0	0	0		0
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	4	8	66.67%	12	0	0		0
SANTA ROSA	104027	WEST FLORIDA COMMUNITY CARE CENTER	0	0		0	0	0		0
SANTA ROSA	110003	GULF BREEZE HOSPITAL	8	0	0.00%	8	0	0		0
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	18	14	43.75%	32	0	0		0
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	43	19	30.65%	62	0	0		0
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	12	0	0.00%	12	0	0		0
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	3	1	25.00%	4	0	0		0
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	0	0		0	0	0		0
