County	FileNumber	ProviderName	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
BROWARD	111527	MEMORIAL HOSPITAL WEST	28	0	0.00%	28	0	0		0
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	18	0	0.00%	18	0	0		0
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	0	0		0	0	0		0
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	11	0	0.00%	11	0	0		0
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	19	2	9.52%	21	0	0		0
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	16	3	15.79%	19	0	0		0
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	15	9	37.50%	24	0	0		0
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	14	2	12.50%	16	0	0		0
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	6	0	0.00%	6	0	0		0
CLAY	100226	ORANGE PARK MEDICAL CENTER	25	3	10.71%	28	2	2	50.00%	4
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	9	5	35.71%	14	0	0		0
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	23	8	25.81%	31	0	0		0
COLLIER	110043	WILLOUGH AT NAPLES, THE	0	0		0	0	0		0
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	8	8	50.00%	16	0	0		0
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	16	0	0.00%	16	0	0		0
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	12	0	0.00%	12	0	0		0
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	6	4	40.00%	10	0	0		0
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	15	0	0.00%	15	0	0		0
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	8	0	0.00%	8	0	0		0
DUVAL	100001	UF HEALTH JACKSONVILLE	95	5	5.00%	100	5	2	28.57%	7
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	53	11	17.19%	64	0	0		0
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	64	8	11.11%	72	0	0		0
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	19	5	20.83%	24	0	0		0
DUVAL	100151	MAYO CLINIC	46	8	14.81%	54	0	0		0
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	35	7	16.67%	42	0	0		0
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	0	0		0	0	0		0
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	0	0		0	0	0		0
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	0	0		0	0	0		0
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	33	2	5.71%	35	0	0		0
DUVAL	23960061	WEKIVA SPRINGS	0	0		0	0	0		0
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	13	2	13.33%	15	0	0		0
DUVAL	23960123	UF HEALTH NORTH	23	1	4.17%	24	0	0		0
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	0	0		0	18	2	10.00%	20
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	50	11	18.03%	61	5	5	50.00%	10
ESCAMBIA	100093	BAPTIST HOSPITAL	47	1	2.08%	48	0	0		0
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	32	4	11.11%	36	4	3	42.86%	7
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	4	2	33.33%	6	0	0		0
FLAGLER	100118	ADVENTHEALTH PALM COAST	16	2	11.11%	18	0	0		0
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	0		0	0	0		0
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	0	0		0	0	0		0
GULF	23960084	ASCENSION SACRED HEART GULF	0	0		0	0	0		0
HARDEE	100282	ADVENTHEALTH WAUCHULA	0	0		0	0	0		0
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	0	3	100.00%	3	0	0		0
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	10	9	47.37%	19	0	0		0
HERNANDO	100264	OAK HILL HOSPITAL	35	1	2.78%	36	0	0		0
HERNANDO	110054	SPRINGBROOK HOSPITAL	0	0		0	0	0		0
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	5	3	37.50%	8	0	0		0
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	0	0		0	0	0		0
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	10	5	33.33%	15	0	0		0
HIGHLANDS	100109	ADVENTHEALTH SEBRING	11	0	0.00%	11	0	0		0
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	0	0		0	0	0		0
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	8	0	0.00%	8	0	0		0
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	59	15	20.27%	74	14	9	39.13%	23
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	4	0	0.00%	4	0	0		0
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	92	3	3.16%	95	4	3	42.86%	7
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	14	3	17.65%	17	0	0		0
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	6	0	0.00%	6	0	0		0
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	37	0	0.00%	37	3	1	25.00%	4
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	11	0	0.00%	11	0	0		0
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	28	20	41.67%	48	3	5	62.50%	8
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	0	0		0	0	0		0
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	11	1	8.33%	12	0	0		0
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	24	5	17.24%	29	0	0		0
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	17	6	26.09%	23	0	0		0
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	22	6	21.43%	28	0	0		0
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	0	0		0	0	0		0
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	21	3	12.50%	24	0	0		0
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	6	1	14.29%	7	0	0		0
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	0	0		0	0	0		0
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0	0	0		0
JACKSON	100142	JACKSON HOSPITAL	6	1	14.29%	7	0	0		0
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	14	2	12.50%	16	0	0		0
LAKE	100057	ADVENTHEALTH WATERMAN	25	15	37.50%	40	0	0		0
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	39	9	18.75%	48	0	0		0
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	0	0		0	0	0		0
LEE	100012	LEE MEMORIAL HOSPITAL	30	6	16.67%	36	0	0		0
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	6	2	25.00%	8	0	0		0
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	33	3	8.33%	36	0	0		0
LEE	100244	CAPE CORAL HOSPITAL	22	0	0.00%	22	0	0		0
LEE	120005	HEALTHPARK MEDICAL CENTER	28	5	15.15%	33	63	23	26.74%	86
LEE	23960103	PARK ROYAL HOSPITAL	0	0		0	0	0		0
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	4	2	33.33%	6	0	0		0
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	43	3	6.52%	46	5	4	44.44%	9
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	16	4	20.00%	20	0	0		0
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	0	0		0	0	0		0
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	0	0		0	0	0		0
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	6	0	0.00%	6	0	0		0
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	0	0		0	0	0		0
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	21	3	12.50%	24	0	0		0
MANATEE	100213	BLAKE MEDICAL CENTER	31	4	11.43%	35	0	0		0
MANATEE	110028	CENTERSTONE OF FLORIDA	0	0		0	0	0		0
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	9	0	0.00%	9	0	0		0
MARION	100062	ADVENTHEALTH OCALA	21	0	0.00%	21	0	0		0
MARION	100212	OCALA REGIONAL MEDICAL CENTER	44	14	24.14%	58	0	0		0
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	17	1	5.56%	18	0	0		0
MARION	23960060	KINDRED HOSPITAL OCALA	0	0		0	0	0		0
MARION	23960073	THE VINES HOSPITAL	0	0		0	0	0		0
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	0	0		0	0	0		0
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	8	8	50.00%	16	0	0		0
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	5	0	0.00%	5	0	0		0
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	0	0		0	0	0		0
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	0	0		0	0	0		0
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	81	7	7.95%	88	0	0		0
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	42	4	8.70%	46	0	0		0
MIAMI-DADE	100020	DOCTORS HOSPITAL	16	2	11.11%	18	0	0		0
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	184	25	11.96%	209	18	3	14.29%	21
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	27	15	35.71%	42	0	0		0
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	71	18	20.22%	89	0	0		0
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	7	7	50.00%	14	0	0		0
MIAMI-DADE	100053	HIALEAH HOSPITAL	21	3	12.50%	24	0	0		0
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	28	19	40.43%	47	0	0		0
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	0	7	100.00%	7	0	0		0
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	24	0	0.00%	24	0	0		0
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	16	0	0.00%	16	0	0		0
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	36	16	30.77%	52	0	0		0
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	5	1	16.67%	6	0	0		0
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	28	0	0.00%	28	0	0		0
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	2	5	71.43%	7	0	0		0
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	4	4	50.00%	8	0	0		0
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	14	2	12.50%	16	0	0		0
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	43	9	17.31%	52	0	0		0
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	42	0	0.00%	42	0	0		0
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	44	30	40.54%	74	4	4	50.00%	8
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	0	0		0	0	0		0
MIAMI-DADE	110040	SOUTHERN WINDS	0	0		0	0	0		0
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	0	0		0	53	55	50.93%	108
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	0	0		0	0	0		0
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	5	0	0.00%	5	0	0		0
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	15	0	0.00%	15	0	0		0
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	8	0	0.00%	8	0	0		0
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	0	0		0	0	0		0
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	4	0	0.00%	4	0	0		0
MONROE	100150	DEPOO HOSPITAL	0	0		0	0	0		0
MONROE	100160	MARINERS HOSPITAL	4	0	0.00%	4	0	0		0
MONROE	100195	LOWER KEYS MEDICAL CENTER	5	4	44.44%	9	0	0		0
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	6	2	25.00%	8	0	0		0
OKALOOSA	100054	TWIN CITIES HOSPITAL	8	0	0.00%	8	0	0		0
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	17	3	15.00%	20	0	0		0
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	21	5	19.23%	26	0	0		0
OKALOOSA	111520	GULF COAST TREATMENT CENTER	0	0		0	0	0		0
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	0	0		0	0	0		0
OKEECHOBEE	100252	RAULERSON HOSPITAL	6	2	25.00%	8	0	0		0
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	65	5	7.14%	70	0	0		0
ORANGE	100007	ADVENTHEALTH ORLANDO	166	66	28.45%	232	21	11	34.38%	32
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	23	1	4.17%	24	0	0		0
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	7	7	50.00%	14	0	0		0
ORANGE	100129	ASPIRE HEALTH PARTNERS	0	0		0	0	0		0
ORANGE	100162	ADVENTHEALTH WINTER PARK	16	4	20.00%	20	0	0		0
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	0	0		0	0	0		0
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	0	0		0	0	0		0
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	0	5	100.00%	5	33	21	38.89%	54
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	9	5	35.71%	14	0	0		0
ORANGE	120003	ADVENTHEALTH APOPKA	12	7	36.84%	19	0	0		0
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	0	0		0	0	0		0
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	0	0		0	32	18	36.00%	50
ORANGE	23960180	ORLANDO HEALTH HORIZON WEST HOSPITAL	0	0		0	0	0		0
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	8	0	0.00%	8	0	0		0
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	17	12	41.38%	29	0	0		0
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	37	3	7.50%	40	0	0		0
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	27	13	32.50%	40	0	0		0
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	8	0	0.00%	8	0	0		0
OSCEOLA	23960129	BLACKBERRY CENTER	0	0		0	0	0		0
PALM BEACH	100002	BETHESDA HOSPITAL EAST	21	18	46.15%	39	1	2	66.67%	3
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	17	9	34.62%	26	8	6	42.86%	14
PALM BEACH	100080	JFK MEDICAL CENTER	39	1	2.50%	40	0	0		0
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	6	0	0.00%	6	0	0		0
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	29	12	29.27%	41	0	0		0
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	27	1	3.57%	28	0	0		0
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	10	0	0.00%	10	0	0		0
PALM BEACH	100253	JUPITER MEDICAL CENTER	26	5	16.13%	31	0	0		0
PALM BEACH	100258	DELRAY MEDICAL CENTER	44	12	21.43%	56	0	0		0
PALM BEACH	104008	SUNVIEW MEDICAL CENTER	0	0		0	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	15	3	16.67%	18	4	6	60.00%	10
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	21	0	0.00%	21	1	4	80.00%	5
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	24	4	14.29%	28	0	0		0
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	17	4	19.05%	21	0	0		0
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	0	0		0	0	0		0
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	5	5	50.00%	10	0	0		0
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	6	4	40.00%	10	0	0		0
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	15	0	0.00%	15	0	0		0
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	17	5	22.73%	22	0	0		0
PASCO	100191	MEDICAL CENTER OF TRINITY	9	13	59.09%	22	0	0		0
PASCO	100211	ADVENTHEALTH DADE CITY	5	2	28.57%	7	0	0		0
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	57	3	5.00%	60	0	0		0
PASCO	23960082	ADVENTHEALTH CONNERTON	0	0		0	0	0		0
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	22	0	0.00%	22	0	0		0
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	0	0		0	0	0		0
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	0	0		0	0	0		0
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	0	0		0	0	0		0
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	0	0		0	0	0		0
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	32	15	31.91%	47	0	0		0
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	19	1	5.00%	20	0	0		0
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	9	1	10.00%	10	0	0		0
PINELLAS	100067	ST ANTHONYS HOSPITAL	17	21	55.26%	38	0	0		0
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	8	5	38.46%	13	0	0		0
PINELLAS	100127	MORTON PLANT HOSPITAL	57	10	14.93%	67	0	0		0
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	10	11	52.38%	21	0	0		0
PINELLAS	100238	NORTHSIDE HOSPITAL	26	18	40.91%	44	0	0		0
PINELLAS	100248	LARGO MEDICAL CENTER	42	13	23.64%	55	0	0		0
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	0	0		0	38	4	9.52%	42
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	0	0		0	0	0		0
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	26	1	3.70%	27	0	0		0
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	0	0		0	0	0		0
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	6	2	25.00%	8	0	0		0
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	0	0		0	0	0		0
POLK	100052	WINTER HAVEN HOSPITAL	53	7	11.67%	60	0	0		0
POLK	100099	ADVENTHEALTH LAKE WALES	8	0	0.00%	8	0	0		0
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	13	1	7.14%	14	0	0		0
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	13	2	13.33%	15	0	0		0
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	75	11	12.79%	86	11	3	21.43%	14
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	0	0		0	0	0		0
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	6	4	40.00%	10	0	0		0
SANTA ROSA	100048	JAY HOSPITAL	0	0		0	0	0		0
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	8	0	0.00%	8	0	0		0
SANTA ROSA	110003	GULF BREEZE HOSPITAL	7	1	12.50%	8	0	0		0
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	15	17	53.13%	32	0	0		0
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	47	15	24.19%	62	0	0		0
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	12	0	0.00%	12	0	0		0
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	4	4	50.00%	8	0	0		0
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	0	0		0	0	0		0
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	0	0		0	0	0		0
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	28	0	0.00%	28	0	0		0
