County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	21	19	47.50%	40
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	228	37	13.96%	265
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	135	20	12.90%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	336	55	14.07%	391
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	48	7	12.73%	55
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	390	56	12.56%	446
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	90	10	10.00%	100
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	75	41	35.34%	116
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	80	47	37.01%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	266	210	44.12%	476
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	4	28	87.50%	32
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	186	40	17.70%	226
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	378	64	14.48%	442
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	6	16	72.73%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	40	20	33.33%	60
MIAMI-DADE	110040	SOUTHERN WINDS	61	11	15.28%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	56	4	6.67%	60
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	211	108	33.86%	319
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	192	0	0.00%	192
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	33	14	29.79%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	138	17	10.97%	155
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	58	0	0.00%	58
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	15	25	62.50%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	4	5	55.56%	9
MONROE	100150	DEPOO HOSPITAL	11	34	75.56%	45
MONROE	100160	MARINERS HOSPITAL	21	20	48.78%	41
MONROE	100195	LOWER KEYS MEDICAL CENTER	31	43	58.11%	74
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	37	31	45.59%	68
OKALOOSA	100054	TWIN CITIES HOSPITAL	33	10	23.26%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	81	31	27.68%	112
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	215	23	9.66%	238
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	12	18	60.00%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	61	39	39.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	642	230	26.38%	872
ORANGE	100007	ADVENTHEALTH ORLANDO	955	409	29.99%	1,364
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	253	42	14.24%	295
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	187	31	14.22%	218
ORANGE	100129	ASPIRE HEALTH PARTNERS	26	4	13.33%	30
ORANGE	100162	ADVENTHEALTH WINTER PARK	220	202	47.87%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	71	58	44.96%	129
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	19	0	0.00%	19
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	312	141	31.13%	453
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	231	4	1.70%	235
ORANGE	120003	ADVENTHEALTH APOPKA	101	19	15.83%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	29	6	17.14%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	59	0	0.00%	59
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	125	0	0.00%	125
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	78	35	30.97%	113
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	67	26	27.96%	93
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	132	34	20.48%	166
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	324	108	25.00%	432
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	241	99	29.12%	340
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	62	14	18.42%	76
OSCEOLA	23960129	BLACKBERRY CENTER	55	9	14.06%	64
PALM BEACH	100002	BETHESDA HOSPITAL EAST	256	133	34.19%	389
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	339	160	32.06%	499
PALM BEACH	100080	JFK MEDICAL CENTER	403	113	21.90%	516
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	37	33	47.14%	70
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	279	83	22.93%	362
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	172	27	13.57%	199
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	133	99	42.67%	232
PALM BEACH	100253	JUPITER MEDICAL CENTER	221	37	14.34%	258
PALM BEACH	100258	DELRAY MEDICAL CENTER	327	83	20.24%	410
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH INC	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	187	17	8.33%	204
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	116	100	46.30%	216
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	206	9	4.19%	215
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	177	12	6.35%	189
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	52	7	11.86%	59
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	47	23	32.86%	70
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	53	27	33.75%	80
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	153	5	3.16%	158
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	138	17	10.97%	155
PASCO	100191	MEDICAL CENTER OF TRINITY	199	112	36.01%	311
PASCO	100211	ADVENTHEALTH DADE CITY	90	17	15.89%	107
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	267	23	7.93%	290
PASCO	23960082	ADVENTHEALTH CONNERTON	69	5	6.76%	74
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	105	6	5.41%	111
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	53	4	7.02%	57
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	38	24	38.71%	62
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	61	65	51.59%	126
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	69	20	22.47%	89
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	218	198	47.60%	416
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	116	43	27.04%	159
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	103	13	11.21%	116
PINELLAS	100067	ST ANTHONYS HOSPITAL	328	36	9.89%	364
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	54	214	79.85%	268
PINELLAS	100127	MORTON PLANT HOSPITAL	440	9	2.00%	449
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	62	57	47.90%	119
PINELLAS	100238	NORTHSIDE HOSPITAL	143	109	43.25%	252
PINELLAS	100248	LARGO MEDICAL CENTER	266	32	10.74%	298
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	149	30	16.76%	179
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	52	54	50.94%	106
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	246	12	4.65%	258
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	63	3	4.55%	66
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	46	44	48.89%	90
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	30	18	37.50%	48
POLK	100052	WINTER HAVEN HOSPITAL	322	20	5.85%	342
POLK	100099	ADVENTHEALTH LAKE WALES	61	99	61.88%	160
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	38	30	44.12%	68
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	117	73	38.42%	190
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	794	90	10.18%	884
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	48	4	7.69%	52
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	69	15	17.86%	84
SANTA ROSA	100048	JAY HOSPITAL	11	10	47.62%	21
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	63	85	57.43%	148
SANTA ROSA	104027	WEST FLORIDA COMMUNITY CARE CENTER	0	100	100.00%	100
SANTA ROSA	110003	GULF BREEZE HOSPITAL	58	32	35.56%	90
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	740	22	2.89%	762
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	130	16	10.96%	146
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	46	6	11.54%	52
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	88	2	2.22%	90
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	38	2	5.00%	40
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	153	55	26.44%	208
SEMINOLE	100263	ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL	174	31	15.12%	205
SEMINOLE	120004	ADVENTHEALTH ALTAMONTE SPRINGS	291	102	25.95%	393
SEMINOLE	23960115	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS	62	8	11.43%	70
SEMINOLE	23960121	OVIEDO MEDICAL CENTER	53	11	17.19%	64
ST. JOHNS	100219	FLAGLER HOSPITAL	205	127	38.25%	332
ST. LUCIE	100246	LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE	348	49	12.34%	397
ST. LUCIE	100260	ST LUCIE MEDICAL CENTER	177	30	14.49%	207
ST. LUCIE	110022	PORT ST LUCIE HOSPITAL	71	4	5.33%	75
ST. LUCIE	23960108	CLEVELAND CLINIC TRADITION HOSPITAL	141	36	20.34%	177
SUMTER	23960032	UF HEALTH THE VILLAGES HOSPITAL	247	60	19.54%	307
SUMTER	23960086	SELECT SPECIALTY HOSPITAL-THE VILLAGES INC	37	3	7.50%	40
SUWANNEE	100146	LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS	0	0		0
TAYLOR	100106	DOCTORS' MEMORIAL HOSPITAL	3	9	75.00%	12
UNION	100241	LAKE BUTLER HOSPITAL	9	16	64.00%	25
UNION	110183	RECEPTION AND MEDICAL CENTER HOSPITAL	39	11	22.00%	50
VOLUSIA	100014	ADVENTHEALTH NEW SMYRNA BEACH	88	21	19.27%	109
VOLUSIA	100017	HALIFAX HEALTH MEDICAL CENTER	350	221	38.70%	571
VOLUSIA	100045	ADVENTHEALTH DELAND	123	41	25.00%	164
VOLUSIA	100072	ADVENTHEALTH FISH MEMORIAL	154	30	16.30%	184
VOLUSIA	100169	ADVENTHEALTH DAYTONA BEACH	302	102	25.25%	404
VOLUSIA	110016	HALIFAX PSYCHIATRIC CENTER-NORTH	10	22	68.75%	32
VOLUSIA	23960051	HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE	44	39	46.99%	83
VOLUSIA	23960120	SELECT SPECIALTY HOSPITAL - DAYTONA BEACH	29	5	14.71%	34
VOLUSIA	23960152	HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA	19	19	50.00%	38
WALTON	100081	HEALTHMARK REGIONAL MEDICAL CENTER	3	8	72.73%	11
WALTON	23960041	ASCENSION SACRED HEART EMERALD COAST	49	55	52.88%	104
WASHINGTON	100147	NORTHWEST FLORIDA COMMUNITY HOSPITAL	40	20	33.33%	60
