County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	16	10	38.46%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	92	18	16.36%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	310	0	0.00%	310
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	35	15	30.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	184	7	3.66%	191
BROWARD	111527	MEMORIAL HOSPITAL WEST	421	37	8.08%	458
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	144	34	19.10%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	3	7	70.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	90	38	29.69%	128
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	187	55	22.73%	242
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	168	85	33.60%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	145	59	28.92%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	97	5	4.90%	102
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	59	14	19.18%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	318	27	7.83%	345
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	88	38	30.16%	126
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	298	13	4.18%	311
COLLIER	110043	WILLOUGH AT NAPLES, THE	57	30	34.48%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	247	26	9.52%	273
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	99	1	1.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	22	28	56.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	104	0	0.00%	104
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	32	26	44.83%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	481	122	20.23%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	320	192	37.50%	512
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	429	55	11.36%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	107	43	28.67%	150
DUVAL	100151	MAYO CLINIC	274	30	9.87%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	329	170	34.07%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	140	5	3.45%	145
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	23	2	8.00%	25
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	43	44	50.57%	87
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	272	50	15.53%	322
DUVAL	23960061	WEKIVA SPRINGS	58	59	50.43%	117
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	137	84	38.01%	221
DUVAL	23960123	UF HEALTH NORTH	89	3	3.26%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	171	15	8.06%	186
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	435	107	19.74%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	311	122	28.18%	433
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	294	119	28.81%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	70	5	6.67%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	93	6	6.06%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	2	13	86.67%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	669	280	29.50%	949
GULF	23960084	ASCENSION SACRED HEART GULF	2	20	90.91%	22
HARDEE	100282	ADVENTHEALTH WAUCHULA	24	1	4.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	11	18	62.07%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	69	44	38.94%	113
HERNANDO	100264	OAK HILL HOSPITAL	295	55	15.71%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	63	0	0.00%	63
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	55	70	56.00%	125
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	69	11	13.75%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	66	1	1.49%	67
HIGHLANDS	100109	ADVENTHEALTH SEBRING	172	3	1.71%	175
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	12	4	25.00%	16
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	101	9	8.18%	110
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	551	180	24.62%	731
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	44	22	33.33%	66
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	916	167	15.42%	1,083
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	89	24	21.24%	113
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	69	19	21.59%	88
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	416	123	22.82%	539
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	95	9	8.65%	104
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	387	105	21.34%	492
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	26	7	21.21%	33
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	112	38	25.33%	150
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	37	14.51%	255
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	110	23	17.29%	133
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	155	27	14.84%	182
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	58	2	3.33%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	10	10	50.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	207	141	40.52%	348
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	70	13	15.66%	83
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	61	4	6.15%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	38	52	57.78%	90
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	195	17	8.02%	212
LAKE	100057	ADVENTHEALTH WATERMAN	232	68	22.67%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	276	54	16.36%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	7	14	66.67%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	34	12	26.09%	46
LEE	100012	LEE MEMORIAL HOSPITAL	292	26	8.18%	318
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	28	16	36.36%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	489	80	14.06%	569
LEE	100244	CAPE CORAL HOSPITAL	266	22	7.64%	288
LEE	120005	HEALTHPARK MEDICAL CENTER	367	76	17.16%	443
LEE	23960103	PARK ROYAL HOSPITAL	101	13	11.40%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	44	16	26.67%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	416	36	7.96%	452
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	231	29	11.15%	260
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	48	7	12.73%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	17	11	39.29%	28
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	39	9	18.75%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	7	8	53.33%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	274	25	8.36%	299
MANATEE	100213	BLAKE MEDICAL CENTER	265	23	7.99%	288
MANATEE	110028	CENTERSTONE OF FLORIDA	28	9	24.32%	37
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	20	40	66.67%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	126	7	5.26%	133
MARION	100062	ADVENTHEALTH OCALA	266	10	3.62%	276
MARION	100212	OCALA REGIONAL MEDICAL CENTER	279	9	3.13%	288
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	186	0	0.00%	186
MARION	23960060	KINDRED HOSPITAL OCALA	15	3	16.67%	18
MARION	23960073	THE VINES HOSPITAL	55	43	43.88%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	58	22	27.50%	80
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	116	61	34.46%	177
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	67	22	24.72%	89
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	74	6	7.50%	80
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	29	50	63.29%	79
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	704	63	8.21%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	376	125	24.95%	501
MIAMI-DADE	100020	DOCTORS HOSPITAL	84	51	37.78%	135
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,265	373	22.77%	1,638
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	153	105	40.70%	258
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	417	137	24.73%	554
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	60	112	65.12%	172
MIAMI-DADE	100053	HIALEAH HOSPITAL	154	94	37.90%	248
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	310	134	30.18%	444
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	20	29	59.18%	49
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	226	34	13.08%	260
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	144	11	7.10%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	310	84	21.32%	394
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	47	8	14.55%	55
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	391	54	12.13%	445
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	87	16	15.53%	103
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	78	36	31.58%	114
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	78	49	38.58%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	232	235	50.32%	467
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	3	29	90.63%	32
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	202	29	12.55%	231
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	336	111	24.83%	447
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	1	6	85.71%	7
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	5	17	77.27%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	41	19	31.67%	60
MIAMI-DADE	110040	SOUTHERN WINDS	65	7	9.72%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	58	2	3.33%	60
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	199	143	41.81%	342
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	186	0	0.00%	186
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	46	1	2.13%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	136	25	15.53%	161
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	58	0	0.00%	58
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	14	26	65.00%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	8	5	38.46%	13
MONROE	100150	DEPOO HOSPITAL	13	32	71.11%	45
MONROE	100160	MARINERS HOSPITAL	24	17	41.46%	41
MONROE	100195	LOWER KEYS MEDICAL CENTER	37	37	50.00%	74
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	37	31	45.59%	68
OKALOOSA	100054	TWIN CITIES HOSPITAL	32	11	25.58%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	87	35	28.69%	122
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	230	8	3.36%	238
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	23	7	23.33%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	66	34	34.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	657	284	30.18%	941
ORANGE	100007	ADVENTHEALTH ORLANDO	1,053	309	22.69%	1,362
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	254	41	13.90%	295
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	193	40	17.17%	233
ORANGE	100129	ASPIRE HEALTH PARTNERS	37	19	33.93%	56
ORANGE	100162	ADVENTHEALTH WINTER PARK	221	201	47.63%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	74	45	37.82%	119
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	40	0	0.00%	40
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	296	157	34.66%	453
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	256	7	2.66%	263
ORANGE	120003	ADVENTHEALTH APOPKA	111	9	7.50%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	31	4	11.43%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	62	0	0.00%	62
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	149	0	0.00%	149
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	69	45	39.47%	114
ORANGE	23960180	ORLANDO HEALTH HORIZON WEST HOSPITAL	9	25	73.53%	34
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	53	40	43.01%	93
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	152	30	16.48%	182
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	342	88	20.47%	430
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	256	61	19.24%	317
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	52	24	31.58%	76
OSCEOLA	23960129	BLACKBERRY CENTER	64	7	9.86%	71
PALM BEACH	100002	BETHESDA HOSPITAL EAST	232	157	40.36%	389
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	334	162	32.66%	496
PALM BEACH	100080	JFK MEDICAL CENTER	385	134	25.82%	519
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	27	43	61.43%	70
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	308	107	25.78%	415
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	151	48	24.12%	199
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	157	110	41.20%	267
PALM BEACH	100253	JUPITER MEDICAL CENTER	207	49	19.14%	256
PALM BEACH	100258	DELRAY MEDICAL CENTER	358	101	22.00%	459
PALM BEACH	104008	SUNVIEW MEDICAL CENTER	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	167	37	18.14%	204
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	115	102	47.00%	217
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	208	13	5.88%	221
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	161	23	12.50%	184
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	53	7	11.67%	60
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	48	22	31.43%	70
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	73	7	8.75%	80
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	136	13	8.72%	149
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	135	30	18.18%	165
PASCO	100191	MEDICAL CENTER OF TRINITY	212	95	30.94%	307
PASCO	100211	ADVENTHEALTH DADE CITY	72	55	43.31%	127
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	286	4	1.38%	290
PASCO	23960082	ADVENTHEALTH CONNERTON	71	2	2.74%	73
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	121	0	0.00%	121
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	61	0	0.00%	61
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	41	21	33.87%	62
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	94	32	25.40%	126
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	92	15	14.02%	107
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	199	212	51.58%	411
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	125	35	21.88%	160
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	112	22	16.42%	134
PINELLAS	100067	ST ANTHONYS HOSPITAL	335	43	11.38%	378
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	68	15	18.07%	83
PINELLAS	100127	MORTON PLANT HOSPITAL	434	32	6.87%	466
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	73	47	39.17%	120
PINELLAS	100238	NORTHSIDE HOSPITAL	171	81	32.14%	252
PINELLAS	100248	LARGO MEDICAL CENTER	245	53	17.79%	298
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	178	18	9.18%	196
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	64	42	39.62%	106
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	260	11	4.06%	271
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	61	6	8.96%	67
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	53	25	32.05%	78
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	57	0	0.00%	57
POLK	100052	WINTER HAVEN HOSPITAL	322	28	8.00%	350
POLK	100099	ADVENTHEALTH LAKE WALES	83	78	48.45%	161
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	53	15	22.06%	68
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	121	89	42.38%	210
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	818	78	8.71%	896
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	40	6	13.04%	46
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	62	22	26.19%	84
SANTA ROSA	100048	JAY HOSPITAL	7	14	66.67%	21
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	60	32	34.78%	92
SANTA ROSA	110003	GULF BREEZE HOSPITAL	53	42	44.21%	95
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	141	92	39.48%	233
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	762	23	2.93%	785
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	127	20	13.61%	147
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	65	5	7.14%	70
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	83	7	7.78%	90
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	39	1	2.50%	40
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	164	44	21.15%	208
SEMINOLE	100263	ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL	161	62	27.80%	223
SEMINOLE	120004	ADVENTHEALTH ALTAMONTE SPRINGS	301	92	23.41%	393
SEMINOLE	23960115	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS	60	10	14.29%	70
SEMINOLE	23960121	OVIEDO MEDICAL CENTER	55	9	14.06%	64
ST. JOHNS	100219	FLAGLER HOSPITAL	193	139	41.87%	332
ST. LUCIE	100246	LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE	345	56	13.97%	401
ST. LUCIE	100260	ST LUCIE MEDICAL CENTER	173	34	16.43%	207
ST. LUCIE	110022	PORT ST LUCIE HOSPITAL	69	6	8.00%	75
ST. LUCIE	23960108	CLEVELAND CLINIC TRADITION HOSPITAL	160	17	9.60%	177
SUMTER	23960032	UF HEALTH THE VILLAGES HOSPITAL	490	124	20.20%	614
SUMTER	23960086	SELECT SPECIALTY HOSPITAL-THE VILLAGES INC	39	1	2.50%	40
SUWANNEE	100146	LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS	0	0		0
TAYLOR	100106	DOCTORS' MEMORIAL HOSPITAL	10	38	79.17%	48
UNION	100241	LAKE BUTLER HOSPITAL	16	9	36.00%	25
UNION	110183	RECEPTION AND MEDICAL CENTER HOSPITAL	36	9	20.00%	45
VOLUSIA	100014	ADVENTHEALTH NEW SMYRNA BEACH	82	27	24.77%	109
VOLUSIA	100017	HALIFAX HEALTH MEDICAL CENTER	393	110	21.87%	503
VOLUSIA	100045	ADVENTHEALTH DELAND	129	21	14.00%	150
VOLUSIA	100072	ADVENTHEALTH FISH MEMORIAL	151	50	24.88%	201
VOLUSIA	100169	ADVENTHEALTH DAYTONA BEACH	312	92	22.77%	404
VOLUSIA	110016	HALIFAX PSYCHIATRIC CENTER-NORTH	16	16	50.00%	32
VOLUSIA	23960051	HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE	53	25	32.05%	78
VOLUSIA	23960120	SELECT SPECIALTY HOSPITAL - DAYTONA BEACH	30	4	11.76%	34
VOLUSIA	23960152	HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA	28	15	34.88%	43
WALTON	100081	HEALTHMARK REGIONAL MEDICAL CENTER	4	6	60.00%	10
WALTON	23960041	ASCENSION SACRED HEART EMERALD COAST	65	41	38.68%	106
WASHINGTON	100147	NORTHWEST FLORIDA COMMUNITY HOSPITAL	45	14	23.73%	59
