County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	169	148	46.69%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	87	30	25.64%	117
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	188	62	24.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	125	35	21.88%	160
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	7	19	73.08%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	86	24	21.82%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	282	0	0.00%	282
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	36	14	28.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	145	10	6.45%	155
BROWARD	111527	MEMORIAL HOSPITAL WEST	351	29	7.63%	380
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	127	51	28.65%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	4	6	60.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	97	28	22.40%	125
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	137	92	40.17%	229
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	145	108	42.69%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	127	77	37.75%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	72	16	18.18%	88
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	41	32	43.84%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	300	62	17.13%	362
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	93	5	5.10%	98
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	219	47	17.67%	266
COLLIER	110043	WILLOUGH AT NAPLES, THE	74	7	8.64%	81
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	189	47	19.92%	236
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	90	19	17.43%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	55	45	45.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	28	22	44.00%	50
COLUMBIA	100102	SHANDS LAKE SHORE REGIONAL MEDICAL CENTER	8	6	42.86%	14
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	99	0	0.00%	99
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	15	40	72.73%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	464	139	23.05%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	273	251	47.90%	524
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	427	43	9.15%	470
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	101	49	32.67%	150
DUVAL	100151	MAYO CLINIC	252	52	17.11%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	295	204	40.88%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	138	1	0.72%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	19	3	13.64%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	60	24	28.57%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	214	87	28.90%	301
DUVAL	23960061	WEKIVA SPRINGS	86	53	38.13%	139
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	85	134	61.19%	219
DUVAL	23960123	UF HEALTH NORTH	86	6	6.52%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	155	43	21.72%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	351	207	37.10%	558
ESCAMBIA	100093	BAPTIST HOSPITAL	300	126	29.58%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	272	148	35.24%	420
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	61	14	18.67%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	77	22	22.22%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	1	14	93.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	754	195	20.55%	949
GULF	23960084	ASCENSION SACRED HEART GULF	4	18	81.82%	22
HARDEE	100282	ADVENTHEALTH WAUCHULA	22	3	12.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	14	15	51.72%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	64	46	41.82%	110
HERNANDO	100264	OAK HILL HOSPITAL	235	115	32.86%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	69	0	0.00%	69
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	51	98	65.77%	149
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	58	22	27.50%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	43	21	32.81%	64
HIGHLANDS	100109	ADVENTHEALTH SEBRING	128	43	25.15%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	11	11	50.00%	22
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	83	18	17.82%	101
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	504	78	13.40%	582
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	50	21	29.58%	71
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	830	171	17.08%	1,001
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	77	6	7.23%	83
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	68	25	26.88%	93
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	368	171	31.73%	539
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	80	15	15.79%	95
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	353	141	28.54%	494
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	30	22	42.31%	52
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	79	8	9.20%	87
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	49	18.35%	267
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	105	15	12.50%	120
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	105	23	17.97%	128
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	58	2	3.33%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	9	13	59.09%	22
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	161	150	48.23%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	45	22	32.84%	67
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	54	11	16.92%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	42	50	54.35%	92
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	172	20	10.42%	192
LAKE	100057	ADVENTHEALTH WATERMAN	200	100	33.33%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	298	32	9.70%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	9	12	57.14%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	47	6	11.32%	53
LEE	100012	LEE MEMORIAL HOSPITAL	262	84	24.28%	346
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	36	8	18.18%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	405	158	28.06%	563
LEE	100244	CAPE CORAL HOSPITAL	233	46	16.49%	279
LEE	120005	HEALTHPARK MEDICAL CENTER	303	140	31.60%	443
LEE	23960103	PARK ROYAL HOSPITAL	81	33	28.95%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	46	14	23.33%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	401	51	11.28%	452
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	229	41	15.19%	270
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	31	24	43.64%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	17	15	46.88%	32
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	34	14	29.17%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	9	6	40.00%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	242	23	8.68%	265
MANATEE	100213	BLAKE MEDICAL CENTER	212	61	22.34%	273
MANATEE	110028	CENTERSTONE OF FLORIDA	30	8	21.05%	38
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	45	15	25.00%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	81	28	25.69%	109
MARION	100062	ADVENTHEALTH OCALA	253	10	3.80%	263
MARION	100212	OCALA REGIONAL MEDICAL CENTER	251	5	1.95%	256
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	154	32	17.20%	186
MARION	23960060	KINDRED HOSPITAL OCALA	14	4	22.22%	18
MARION	23960073	THE VINES HOSPITAL	57	41	41.84%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	57	23	28.75%	80
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	85	161	65.45%	246
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	55	45	45.00%	100
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	62	2	3.13%	64
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	26	54	67.50%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	630	137	17.86%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	295	201	40.52%	496
MIAMI-DADE	100020	DOCTORS HOSPITAL	88	46	34.33%	134
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,134	507	30.90%	1,641
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	216	57	20.88%	273
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	359	170	32.14%	529
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	76	96	55.81%	172
MIAMI-DADE	100053	HIALEAH HOSPITAL	144	98	40.50%	242
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	225	211	48.39%	436
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	27	13	32.50%	40
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	265	33	11.07%	298
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	98	66	40.24%	164
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	283	108	27.62%	391
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	51	6	10.53%	57
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	351	94	21.12%	445
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	69	28	28.87%	97
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	107	13	10.83%	120
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	84	43	33.86%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	190	300	61.22%	490
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	8	26	76.47%	34
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	195	29	12.95%	224
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	359	84	18.96%	443
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	11	11	50.00%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	41	19	31.67%	60
MIAMI-DADE	110040	SOUTHERN WINDS	72	0	0.00%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	50	0	0.00%	50
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	162	84	34.15%	246
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	180	0	0.00%	180
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	44	3	6.38%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	127	35	21.60%	162
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	60	0	0.00%	60
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	15	25	62.50%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	4	5	55.56%	9
MONROE	100150	DEPOO HOSPITAL	23	0	0.00%	23
MONROE	100160	MARINERS HOSPITAL	23	18	43.90%	41
MONROE	100195	LOWER KEYS MEDICAL CENTER	58	0	0.00%	58
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	35	33	48.53%	68
OKALOOSA	100054	TWIN CITIES HOSPITAL	33	10	23.26%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	66	48	42.11%	114
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	193	44	18.57%	237
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	12	18	60.00%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	44	56	56.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	626	207	24.85%	833
ORANGE	100007	ADVENTHEALTH ORLANDO	952	380	28.53%	1,332
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	273	25	8.39%	298
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	155	40	20.51%	195
ORANGE	100129	ASPIRE HEALTH PARTNERS	48	0	0.00%	48
ORANGE	100162	ADVENTHEALTH WINTER PARK	220	202	47.87%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	91	29	24.17%	120
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	31	0	0.00%	31
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	305	152	33.26%	457
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	196	45	18.67%	241
ORANGE	120003	ADVENTHEALTH APOPKA	98	22	18.33%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	33	2	5.71%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	62	0	0.00%	62
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	125	0	0.00%	125
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	62	27	30.34%	89
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	72	21	22.58%	93
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	126	36	22.22%	162
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	329	97	22.77%	426
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	177	140	44.16%	317
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	49	27	35.53%	76
OSCEOLA	23960129	BLACKBERRY CENTER	55	9	14.06%	64
PALM BEACH	100002	BETHESDA HOSPITAL EAST	219	170	43.70%	389
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	344	150	30.36%	494
PALM BEACH	100080	JFK MEDICAL CENTER	375	227	37.71%	602
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	24	46	65.71%	70
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	224	127	36.18%	351
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	143	59	29.21%	202
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	124	108	46.55%	232
PALM BEACH	100253	JUPITER MEDICAL CENTER	151	91	37.60%	242
PALM BEACH	100258	DELRAY MEDICAL CENTER	285	149	34.33%	434
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	173	31	15.20%	204
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	83	133	61.57%	216
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	164	43	20.77%	207
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	122	19	13.48%	141
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	52	8	13.33%	60
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	47	8	14.55%	55
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	63	17	21.25%	80
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	121	20	14.18%	141
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	182	29	13.74%	211
PASCO	100191	MEDICAL CENTER OF TRINITY	139	106	43.27%	245
PASCO	100211	ADVENTHEALTH DADE CITY	67	26	27.96%	93
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	240	50	17.24%	290
PASCO	23960082	ADVENTHEALTH CONNERTON	61	4	6.15%	65
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	111	6	5.13%	117
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	60	1	1.64%	61
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	21	41	66.13%	62
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	75	52	40.94%	127
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	86	21	19.63%	107
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	212	166	43.92%	378
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	105	55	34.38%	160
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	101	18	15.13%	119
PINELLAS	100067	ST ANTHONYS HOSPITAL	295	83	21.96%	378
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	63	107	62.94%	170
PINELLAS	100127	MORTON PLANT HOSPITAL	351	152	30.22%	503
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	49	60	55.05%	109
PINELLAS	100238	NORTHSIDE HOSPITAL	102	17	14.29%	119
PINELLAS	100248	LARGO MEDICAL CENTER	199	99	33.22%	298
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	150	56	27.18%	206
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	69	37	34.91%	106
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	203	81	28.52%	284
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	62	2	3.13%	64
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	40	42	51.22%	82
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	26	22	45.83%	48
POLK	100052	WINTER HAVEN HOSPITAL	248	41	14.19%	289
POLK	100099	ADVENTHEALTH LAKE WALES	60	100	62.50%	160
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	45	1	2.17%	46
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	98	92	48.42%	190
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	730	137	15.80%	867
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	31	29	48.33%	60
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	52	32	38.10%	84
SANTA ROSA	100048	JAY HOSPITAL	8	13	61.90%	21
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	57	85	59.86%	142
SANTA ROSA	104027	WEST FLORIDA COMMUNITY CARE CENTER	17	83	83.00%	100
SANTA ROSA	110003	GULF BREEZE HOSPITAL	50	36	41.86%	86
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	101	84	45.41%	185
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	574	36	5.90%	610
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	86	57	39.86%	143
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	21	31	59.62%	52
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	82	8	8.89%	90
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	28	12	30.00%	40
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	160	48	23.08%	208
SEMINOLE	100263	ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL	145	47	24.48%	192
SEMINOLE	120004	ADVENTHEALTH ALTAMONTE SPRINGS	271	122	31.04%	393
SEMINOLE	23960115	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS	58	2	3.33%	60
SEMINOLE	23960121	OVIEDO MEDICAL CENTER	37	27	42.19%	64
ST. JOHNS	100219	FLAGLER HOSPITAL	170	160	48.48%	330
ST. LUCIE	100246	LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE	301	91	23.21%	392
ST. LUCIE	100260	ST LUCIE MEDICAL CENTER	150	79	34.50%	229
ST. LUCIE	110022	PORT ST LUCIE HOSPITAL	73	2	2.67%	75
ST. LUCIE	23960108	CLEVELAND CLINIC TRADITION HOSPITAL	114	63	35.59%	177
SUMTER	23960032	UF HEALTH THE VILLAGES HOSPITAL	204	103	33.55%	307
SUMTER	23960086	SELECT SPECIALTY HOSPITAL-THE VILLAGES INC	37	3	7.50%	40
SUWANNEE	100146	LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS	0	0		0
TAYLOR	100106	DOCTORS' MEMORIAL HOSPITAL	6	6	50.00%	12
UNION	100241	LAKE BUTLER HOSPITAL	4	21	84.00%	25
UNION	110183	RECEPTION AND MEDICAL CENTER HOSPITAL	58	20	25.64%	78
VOLUSIA	100014	ADVENTHEALTH NEW SMYRNA BEACH	59	50	45.87%	109
VOLUSIA	100017	HALIFAX HEALTH MEDICAL CENTER	395	192	32.71%	587
VOLUSIA	100045	ADVENTHEALTH DELAND	104	60	36.59%	164
VOLUSIA	100072	ADVENTHEALTH FISH MEMORIAL	126	54	30.00%	180
VOLUSIA	100169	ADVENTHEALTH DAYTONA BEACH	288	99	25.58%	387
VOLUSIA	110016	HALIFAX PSYCHIATRIC CENTER-NORTH	6	26	81.25%	32
VOLUSIA	23960051	HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE	45	26	36.62%	71
VOLUSIA	23960120	SELECT SPECIALTY HOSPITAL - DAYTONA BEACH	26	8	23.53%	34
VOLUSIA	23960152	HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA	11	25	69.44%	36
WALTON	100081	HEALTHMARK REGIONAL MEDICAL CENTER	10	3	23.08%	13
WALTON	23960041	ASCENSION SACRED HEART EMERALD COAST	47	57	54.81%	104
WASHINGTON	100147	NORTHWEST FLORIDA COMMUNITY HOSPITAL	48	11	18.64%	59
