County	FileNumber	ProviderName	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	16	0	0.00%	16	0	0		0
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	6	0	0.00%	6	0	0		0
CLAY	100226	ORANGE PARK MEDICAL CENTER	27	1	3.57%	28	1	3	75.00%	4
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	12	4	25.00%	16	0	0		0
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	18	13	41.94%	31	0	0		0
COLLIER	110043	WILLOUGH AT NAPLES, THE	0	0		0	0	0		0
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	8	8	50.00%	16	0	0		0
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	16	0	0.00%	16	0	0		0
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	12	0	0.00%	12	0	0		0
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	6	4	40.00%	10	0	0		0
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	16	0	0.00%	16	0	0		0
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	8	0	0.00%	8	0	0		0
DUVAL	100001	UF HEALTH JACKSONVILLE	90	10	10.00%	100	5	3	37.50%	8
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	38	30	44.12%	68	0	0		0
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	68	4	5.56%	72	0	0		0
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	19	5	20.83%	24	0	0		0
DUVAL	100151	MAYO CLINIC	55	6	9.84%	61	0	0		0
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	29	13	30.95%	42	0	0		0
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	0	0		0	0	0		0
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	0	0		0	0	0		0
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	0	0		0	0	0		0
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	27	8	22.86%	35	0	0		0
DUVAL	23960061	WEKIVA SPRINGS	0	0		0	0	0		0
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	13	5	27.78%	18	0	0		0
DUVAL	23960123	UF HEALTH NORTH	23	1	4.17%	24	0	0		0
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	0	0		0	13	19	59.38%	32
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	48	13	21.31%	61	1	9	90.00%	10
ESCAMBIA	100093	BAPTIST HOSPITAL	47	1	2.08%	48	0	0		0
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	31	5	13.89%	36	4	2	33.33%	6
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	6	0	0.00%	6	0	0		0
FLAGLER	100118	ADVENTHEALTH PALM COAST	14	4	22.22%	18	0	0		0
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	0		0	0	0		0
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	0	0		0	0	0		0
GULF	23960084	ASCENSION SACRED HEART GULF	0	0		0	0	0		0
HARDEE	100282	ADVENTHEALTH WAUCHULA	0	0		0	0	0		0
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	0	4	100.00%	4	0	0		0
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	10	8	44.44%	18	0	0		0
HERNANDO	100264	OAK HILL HOSPITAL	30	6	16.67%	36	0	0		0
HERNANDO	110054	SPRINGBROOK HOSPITAL	0	0		0	0	0		0
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	5	3	37.50%	8	0	0		0
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	0	0		0	0	0		0
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	8	8	50.00%	16	0	0		0
HIGHLANDS	100109	ADVENTHEALTH SEBRING	10	0	0.00%	10	0	0		0
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	1	1	50.00%	2	0	0		0
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	7	1	12.50%	8	0	0		0
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	62	12	16.22%	74	14	9	39.13%	23
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	4	0	0.00%	4	0	0		0
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	96	0	0.00%	96	3	4	57.14%	7
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	10	7	41.18%	17	0	0		0
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	6	0	0.00%	6	0	0		0
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	37	0	0.00%	37	1	3	75.00%	4
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	10	2	16.67%	12	0	0		0
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	36	12	25.00%	48	3	5	62.50%	8
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	0	0		0	0	0		0
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	12	0	0.00%	12	0	0		0
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	24	3	11.11%	27	0	0		0
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	17	6	26.09%	23	0	0		0
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	27	1	3.57%	28	0	0		0
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	0	0		0	0	0		0
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	15	9	37.50%	24	0	0		0
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	7	0	0.00%	7	0	0		0
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	0	0		0	0	0		0
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0	0	0		0
JACKSON	100142	JACKSON HOSPITAL	4	3	42.86%	7	0	0		0
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	14	2	12.50%	16	0	0		0
LAKE	100057	ADVENTHEALTH WATERMAN	20	20	50.00%	40	0	0		0
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	39	11	22.00%	50	0	0		0
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	0	0		0	0	0		0
LEE	100012	LEE MEMORIAL HOSPITAL	26	10	27.78%	36	0	0		0
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	8	0	0.00%	8	0	0		0
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	32	4	11.11%	36	0	0		0
LEE	100244	CAPE CORAL HOSPITAL	21	1	4.55%	22	0	0		0
LEE	120005	HEALTHPARK MEDICAL CENTER	27	6	18.18%	33	64	22	25.58%	86
LEE	23960103	PARK ROYAL HOSPITAL	0	0		0	0	0		0
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	6	0	0.00%	6	0	0		0
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	44	2	4.35%	46	2	7	77.78%	9
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	19	1	5.00%	20	0	0		0
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	0	0		0	0	0		0
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	0	0		0	0	0		0
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	5	2	28.57%	7	0	0		0
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	0	0		0	0	0		0
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	16	8	33.33%	24	0	0		0
MANATEE	100213	BLAKE MEDICAL CENTER	31	3	8.82%	34	0	0		0
MANATEE	110028	CENTERSTONE OF FLORIDA	0	0		0	0	0		0
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	8	1	11.11%	9	0	0		0
MARION	100062	ADVENTHEALTH OCALA	21	0	0.00%	21	0	0		0
MARION	100212	OCALA REGIONAL MEDICAL CENTER	44	4	8.33%	48	0	0		0
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	18	0	0.00%	18	0	0		0
MARION	23960060	KINDRED HOSPITAL OCALA	0	0		0	0	0		0
MARION	23960073	THE VINES HOSPITAL	0	0		0	0	0		0
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	0	0		0	0	0		0
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	13	3	18.75%	16	0	0		0
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	3	2	40.00%	5	0	0		0
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	0	0		0	0	0		0
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	0	0		0	0	0		0
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	81	7	7.95%	88	0	0		0
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	36	10	21.74%	46	0	0		0
MIAMI-DADE	100020	DOCTORS HOSPITAL	18	0	0.00%	18	0	0		0
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	187	10	5.08%	197	14	8	36.36%	22
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	40	2	4.76%	42	0	0		0
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	68	21	23.60%	89	0	0		0
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	11	3	21.43%	14	0	0		0
MIAMI-DADE	100053	HIALEAH HOSPITAL	17	5	22.73%	22	0	0		0
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	31	16	34.04%	47	0	0		0
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	24	16	40.00%	40	0	0		0
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	22	2	8.33%	24	0	0		0
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	13	3	18.75%	16	0	0		0
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	44	8	15.38%	52	0	0		0
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	6	0	0.00%	6	0	0		0
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	28	0	0.00%	28	0	0		0
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	3	4	57.14%	7	0	0		0
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	6	2	25.00%	8	0	0		0
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	12	4	25.00%	16	0	0		0
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	46	4	8.00%	50	0	0		0
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	40	0	0.00%	40	0	0		0
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	64	12	15.79%	76	3	5	62.50%	8
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	0	0		0	0	0		0
MIAMI-DADE	110040	SOUTHERN WINDS	0	0		0	0	0		0
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	0	0		0	38	37	49.33%	75
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	0	0		0	0	0		0
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	5	0	0.00%	5	0	0		0
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	12	0	0.00%	12	0	0		0
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	8	0	0.00%	8	0	0		0
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	0	0		0	0	0		0
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	0	0		0	0	0		0
MONROE	100150	DEPOO HOSPITAL	0	0		0	0	0		0
MONROE	100160	MARINERS HOSPITAL	4	0	0.00%	4	0	0		0
MONROE	100195	LOWER KEYS MEDICAL CENTER	6	3	33.33%	9	0	0		0
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	7	1	12.50%	8	0	0		0
OKALOOSA	100054	TWIN CITIES HOSPITAL	8	0	0.00%	8	0	0		0
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	17	3	15.00%	20	0	0		0
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	28	0	0.00%	28	0	0		0
OKALOOSA	111520	GULF COAST TREATMENT CENTER	0	0		0	0	0		0
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	0	0		0	0	0		0
OKEECHOBEE	100252	RAULERSON HOSPITAL	7	1	12.50%	8	0	0		0
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	58	18	23.68%	76	0	0		0
ORANGE	100007	ADVENTHEALTH ORLANDO	182	50	21.55%	232	27	5	15.63%	32
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	21	3	12.50%	24	0	0		0
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	5	9	64.29%	14	0	0		0
ORANGE	100129	ASPIRE HEALTH PARTNERS	0	0		0	0	0		0
ORANGE	100162	ADVENTHEALTH WINTER PARK	10	10	50.00%	20	0	0		0
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	0	0		0	0	0		0
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	0	0		0	0	0		0
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	1	4	80.00%	5	29	25	46.30%	54
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	6	4	40.00%	10	0	0		0
ORANGE	120003	ADVENTHEALTH APOPKA	10	9	47.37%	19	0	0		0
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	0	0		0	0	0		0
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	0	0		0	25	15	37.50%	40
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	5	3	37.50%	8	0	0		0
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	14	15	51.72%	29	0	0		0
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	29	11	27.50%	40	0	0		0
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	32	8	20.00%	40	0	0		0
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	6	0	0.00%	6	0	0		0
OSCEOLA	23960129	BLACKBERRY CENTER	0	0		0	0	0		0
PALM BEACH	100002	BETHESDA HOSPITAL EAST	19	20	51.28%	39	1	2	66.67%	3
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	23	3	11.54%	26	9	5	35.71%	14
PALM BEACH	100080	JFK MEDICAL CENTER	40	30	42.86%	70	0	0		0
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	6	0	0.00%	6	0	0		0
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	32	9	21.95%	41	0	0		0
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	27	1	3.57%	28	0	0		0
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	6	4	40.00%	10	0	0		0
PALM BEACH	100253	JUPITER MEDICAL CENTER	26	5	16.13%	31	0	0		0
PALM BEACH	100258	DELRAY MEDICAL CENTER	40	12	23.08%	52	0	0		0
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH INC	0	0		0	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	12	6	33.33%	18	7	3	30.00%	10
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	12	4	25.00%	16	0	5	100.00%	5
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	24	4	14.29%	28	0	0		0
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	10	4	28.57%	14	0	0		0
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	0	0		0	0	0		0
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	8	2	20.00%	10	0	0		0
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	8	2	20.00%	10	0	0		0
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	15	0	0.00%	15	0	0		0
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	20	2	9.09%	22	0	0		0
PASCO	100191	MEDICAL CENTER OF TRINITY	22	0	0.00%	22	0	0		0
PASCO	100211	ADVENTHEALTH DADE CITY	11	0	0.00%	11	0	0		0
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	53	7	11.67%	60	0	0		0
PASCO	23960082	ADVENTHEALTH CONNERTON	0	0		0	0	0		0
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	21	3	12.50%	24	0	0		0
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	0	0		0	0	0		0
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	0	0		0	0	0		0
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	0	0		0	0	0		0
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	0	0		0	0	0		0
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	37	13	26.00%	50	0	0		0
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	16	4	20.00%	20	0	0		0
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	9	1	10.00%	10	0	0		0
PINELLAS	100067	ST ANTHONYS HOSPITAL	23	15	39.47%	38	0	0		0
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	10	1	9.09%	11	0	0		0
PINELLAS	100127	MORTON PLANT HOSPITAL	58	8	12.12%	66	0	0		0
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	17	3	15.00%	20	0	0		0
PINELLAS	100238	NORTHSIDE HOSPITAL	24	20	45.45%	44	0	0		0
PINELLAS	100248	LARGO MEDICAL CENTER	46	0	0.00%	46	0	0		0
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	0	0		0	40	5	11.11%	45
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	0	0		0	0	0		0
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	22	4	15.38%	26	0	0		0
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	0	0		0	0	0		0
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	7	2	22.22%	9	0	0		0
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	0	0		0	0	0		0
POLK	100052	WINTER HAVEN HOSPITAL	53	1	1.85%	54	0	0		0
POLK	100099	ADVENTHEALTH LAKE WALES	7	1	12.50%	8	0	0		0
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	14	0	0.00%	14	0	0		0
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	9	6	40.00%	15	0	0		0
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	86	0	0.00%	86	11	3	21.43%	14
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	0	0		0	0	0		0
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	10	0	0.00%	10	0	0		0
SANTA ROSA	100048	JAY HOSPITAL	0	0		0	0	0		0
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	6	8	57.14%	14	0	0		0
SANTA ROSA	110003	GULF BREEZE HOSPITAL	6	2	25.00%	8	0	0		0
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	14	19	57.58%	33	0	0		0
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	58	4	6.45%	62	0	0		0
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	8	5	38.46%	13	0	0		0
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	4	0	0.00%	4	0	0		0
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	0	0		0	0	0		0
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	0	0		0	0	0		0
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	27	1	3.57%	28	0	0		0
