County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	502	42	7.72%	544
LEE	100244	CAPE CORAL HOSPITAL	270	15	5.26%	285
LEE	120005	HEALTHPARK MEDICAL CENTER	384	69	15.23%	453
LEE	23960103	PARK ROYAL HOSPITAL	89	29	24.58%	118
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	49	11	18.33%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	411	47	10.26%	458
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	258	22	7.86%	280
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	50	5	9.09%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	15	17	53.13%	32
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	31	17	35.42%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	16	2	11.11%	18
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	253	25	8.99%	278
MANATEE	100213	BLAKE MEDICAL CENTER	261	33	11.22%	294
MANATEE	110028	CENTERSTONE OF FLORIDA	21	16	43.24%	37
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	35	15	30.00%	50
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	106	9	7.83%	115
MARION	100062	ADVENTHEALTH OCALA	295	9	2.96%	304
MARION	100212	OCALA REGIONAL MEDICAL CENTER	252	4	1.56%	256
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	186	0	0.00%	186
MARION	23960060	KINDRED HOSPITAL OCALA	10	8	44.44%	18
MARION	23960073	THE VINES HOSPITAL	52	46	46.94%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	59	21	26.25%	80
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	135	43	24.16%	178
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	55	35	38.89%	90
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	71	9	11.25%	80
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	29	51	63.75%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	692	75	9.78%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	381	148	27.98%	529
MIAMI-DADE	100020	DOCTORS HOSPITAL	115	19	14.18%	134
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,355	337	19.92%	1,692
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	209	57	21.43%	266
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	468	88	15.83%	556
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	84	88	51.16%	172
MIAMI-DADE	100053	HIALEAH HOSPITAL	195	56	22.31%	251
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	320	135	29.67%	455
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	24	16	40.00%	40
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	216	49	18.49%	265
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	143	12	7.74%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	354	19	5.09%	373
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	51	4	7.27%	55
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	402	43	9.66%	445
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	63	22	25.88%	85
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	76	38	33.33%	114
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	99	28	22.05%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	305	175	36.46%	480
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	2	15	88.24%	17
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	197	31	13.60%	228
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	389	53	11.99%	442
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	3	19	86.36%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	38	22	36.67%	60
MIAMI-DADE	110040	SOUTHERN WINDS	62	10	13.89%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	57	3	5.00%	60
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	170	109	39.07%	279
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	198	0	0.00%	198
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	43	4	8.51%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	136	19	12.26%	155
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	50	0	0.00%	50
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	15	25	62.50%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	4	5	55.56%	9
MONROE	100150	DEPOO HOSPITAL	13	32	71.11%	45
MONROE	100160	MARINERS HOSPITAL	24	17	41.46%	41
MONROE	100195	LOWER KEYS MEDICAL CENTER	32	42	56.76%	74
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	40	28	41.18%	68
OKALOOSA	100054	TWIN CITIES HOSPITAL	28	15	34.88%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	73	41	35.96%	114
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	222	17	7.11%	239
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	15	15	50.00%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	50	50	50.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	653	178	21.42%	831
ORANGE	100007	ADVENTHEALTH ORLANDO	1,046	320	23.43%	1,366
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	250	45	15.25%	295
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	206	19	8.44%	225
ORANGE	100129	ASPIRE HEALTH PARTNERS	37	3	7.50%	40
ORANGE	100162	ADVENTHEALTH WINTER PARK	245	177	41.94%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	100	21	17.36%	121
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	30	0	0.00%	30
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	322	134	29.39%	456
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	217	9	3.98%	226
ORANGE	120003	ADVENTHEALTH APOPKA	97	23	19.17%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	29	6	17.14%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	63	0	0.00%	63
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	118	0	0.00%	118
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	69	42	37.84%	111
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	62	31	33.33%	93
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	126	36	22.22%	162
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	371	59	13.72%	430
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	241	98	28.91%	339
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	42	34	44.74%	76
OSCEOLA	23960129	BLACKBERRY CENTER	57	7	10.94%	64
PALM BEACH	100002	BETHESDA HOSPITAL EAST	266	123	31.62%	389
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	357	140	28.17%	497
PALM BEACH	100080	JFK MEDICAL CENTER	399	120	23.12%	519
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	29	41	58.57%	70
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	325	41	11.20%	366
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	170	30	15.00%	200
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	132	100	43.10%	232
PALM BEACH	100253	JUPITER MEDICAL CENTER	200	43	17.70%	243
PALM BEACH	100258	DELRAY MEDICAL CENTER	341	100	22.68%	441
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH INC	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	168	36	17.65%	204
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	116	100	46.30%	216
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	197	25	11.26%	222
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	167	18	9.73%	185
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	56	4	6.67%	60
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	44	26	37.14%	70
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	76	4	5.00%	80
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	147	2	1.34%	149
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	133	27	16.88%	160
PASCO	100191	MEDICAL CENTER OF TRINITY	229	78	25.41%	307
PASCO	100211	ADVENTHEALTH DADE CITY	88	10	10.20%	98
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	267	23	7.93%	290
PASCO	23960082	ADVENTHEALTH CONNERTON	66	3	4.35%	69
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	103	8	7.21%	111
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	56	1	1.75%	57
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	39	23	37.10%	62
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	67	59	46.83%	126
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	75	14	15.73%	89
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	229	179	43.87%	408
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	125	35	21.88%	160
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	110	23	17.29%	133
PINELLAS	100067	ST ANTHONYS HOSPITAL	333	45	11.90%	378
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	85	189	68.98%	274
PINELLAS	100127	MORTON PLANT HOSPITAL	444	21	4.52%	465
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	87	32	26.89%	119
PINELLAS	100238	NORTHSIDE HOSPITAL	148	99	40.08%	247
PINELLAS	100248	LARGO MEDICAL CENTER	240	58	19.46%	298
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	158	30	15.96%	188
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	46	60	56.60%	106
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	253	13	4.89%	266
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	63	4	5.97%	67
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	48	42	46.67%	90
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	26	22	45.83%	48
POLK	100052	WINTER HAVEN HOSPITAL	301	38	11.21%	339
POLK	100099	ADVENTHEALTH LAKE WALES	65	95	59.38%	160
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	53	18	25.35%	71
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	125	66	34.55%	191
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	841	50	5.61%	891
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	32	8	20.00%	40
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	73	11	13.10%	84
SANTA ROSA	100048	JAY HOSPITAL	5	16	76.19%	21
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	60	85	58.62%	145
SANTA ROSA	110003	GULF BREEZE HOSPITAL	62	28	31.11%	90
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	169	50	22.83%	219
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	736	25	3.29%	761
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	117	29	19.86%	146
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	47	5	9.62%	52
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	83	7	7.78%	90
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	36	4	10.00%	40
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	169	39	18.75%	208
SEMINOLE	100263	ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL	146	79	35.11%	225
SEMINOLE	120004	ADVENTHEALTH ALTAMONTE SPRINGS	309	84	21.37%	393
SEMINOLE	23960115	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS	54	16	22.86%	70
SEMINOLE	23960121	OVIEDO MEDICAL CENTER	64	2	3.03%	66
ST. JOHNS	100219	FLAGLER HOSPITAL	204	127	38.37%	331
ST. LUCIE	100246	LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE	371	56	13.11%	427
ST. LUCIE	100260	ST LUCIE MEDICAL CENTER	196	35	15.15%	231
ST. LUCIE	110022	PORT ST LUCIE HOSPITAL	71	4	5.33%	75
ST. LUCIE	23960108	CLEVELAND CLINIC TRADITION HOSPITAL	162	16	8.99%	178
SUMTER	23960032	UF HEALTH THE VILLAGES HOSPITAL	224	83	27.04%	307
SUMTER	23960086	SELECT SPECIALTY HOSPITAL-THE VILLAGES INC	39	1	2.50%	40
SUWANNEE	100146	LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS	0	0		0
TAYLOR	100106	DOCTORS' MEMORIAL HOSPITAL	5	7	58.33%	12
UNION	100241	LAKE BUTLER HOSPITAL	8	17	68.00%	25
UNION	110183	RECEPTION AND MEDICAL CENTER HOSPITAL	41	9	18.00%	50
VOLUSIA	100014	ADVENTHEALTH NEW SMYRNA BEACH	88	21	19.27%	109
VOLUSIA	100017	HALIFAX HEALTH MEDICAL CENTER	367	138	27.33%	505
VOLUSIA	100045	ADVENTHEALTH DELAND	130	34	20.73%	164
VOLUSIA	100072	ADVENTHEALTH FISH MEMORIAL	163	14	7.91%	177
VOLUSIA	100169	ADVENTHEALTH DAYTONA BEACH	301	93	23.60%	394
VOLUSIA	110016	HALIFAX PSYCHIATRIC CENTER-NORTH	11	21	65.63%	32
VOLUSIA	23960051	HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE	55	25	31.25%	80
VOLUSIA	23960120	SELECT SPECIALTY HOSPITAL - DAYTONA BEACH	26	8	23.53%	34
VOLUSIA	23960152	HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA	21	22	51.16%	43
WALTON	100081	HEALTHMARK REGIONAL MEDICAL CENTER	3	8	72.73%	11
WALTON	23960041	ASCENSION SACRED HEART EMERALD COAST	58	46	44.23%	104
WASHINGTON	100147	NORTHWEST FLORIDA COMMUNITY HOSPITAL	41	18	30.51%	59
