County	FileNumber	ProviderName	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	31	17	35.42%	48	4	4	50.00%	8
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	0	0		0	0	0		0
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	6	2	25.00%	8	0	0		0
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	24	9	27.27%	33	0	0		0
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	16	7	30.43%	23	0	0		0
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	23	1	4.17%	24	0	0		0
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	0	0		0	0	0		0
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	18	6	25.00%	24	0	0		0
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	6	0	0.00%	6	0	0		0
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	0	0		0	0	0		0
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0	0	0		0
JACKSON	100142	JACKSON HOSPITAL	8	3	27.27%	11	0	0		0
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	14	2	12.50%	16	0	0		0
LAKE	100057	ADVENTHEALTH WATERMAN	24	16	40.00%	40	0	0		0
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	31	17	35.42%	48	0	0		0
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	0	0		0	0	0		0
LEE	100012	LEE MEMORIAL HOSPITAL	24	11	31.43%	35	0	0		0
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	3	5	62.50%	8	0	0		0
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	33	3	8.33%	36	0	0		0
LEE	100244	CAPE CORAL HOSPITAL	18	4	18.18%	22	0	0		0
LEE	120005	HEALTHPARK MEDICAL CENTER	24	9	27.27%	33	54	32	37.21%	86
LEE	23960103	PARK ROYAL HOSPITAL	0	0		0	0	0		0
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	5	1	16.67%	6	0	0		0
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	42	4	8.70%	46	1	8	88.89%	9
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	15	5	25.00%	20	0	0		0
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	0	0		0	0	0		0
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	0	0		0	0	0		0
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	6	0	0.00%	6	0	0		0
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	0	0		0	0	0		0
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	19	5	20.83%	24	0	0		0
MANATEE	100213	BLAKE MEDICAL CENTER	24	11	31.43%	35	0	0		0
MANATEE	110028	CENTERSTONE OF FLORIDA	0	0		0	0	0		0
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	4	5	55.56%	9	0	0		0
MARION	100062	ADVENTHEALTH OCALA	10	0	0.00%	10	0	0		0
MARION	100212	OCALA REGIONAL MEDICAL CENTER	42	6	12.50%	48	0	0		0
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	16	2	11.11%	18	0	0		0
MARION	23960060	KINDRED HOSPITAL OCALA	0	0		0	0	0		0
MARION	23960073	THE VINES HOSPITAL	0	0		0	0	0		0
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	0	0		0	0	0		0
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	14	3	17.65%	17	0	0		0
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	1	8	88.89%	9	0	0		0
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	0	0		0	0	0		0
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	0	0		0	0	0		0
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	85	3	3.41%	88	0	0		0
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	39	7	15.22%	46	0	0		0
MIAMI-DADE	100020	DOCTORS HOSPITAL	11	7	38.89%	18	0	0		0
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	139	12	7.95%	151	17	4	19.05%	21
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	33	9	21.43%	42	0	0		0
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	52	37	41.57%	89	0	0		0
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	9	5	35.71%	14	0	0		0
MIAMI-DADE	100053	HIALEAH HOSPITAL	18	3	14.29%	21	0	0		0
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	29	18	38.30%	47	0	0		0
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	23	17	42.50%	40	0	0		0
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	20	4	16.67%	24	0	0		0
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	8	8	50.00%	16	0	0		0
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	34	18	34.62%	52	0	0		0
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	6	0	0.00%	6	0	0		0
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	17	11	39.29%	28	0	0		0
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	6	1	14.29%	7	0	0		0
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	3	5	62.50%	8	0	0		0
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	10	6	37.50%	16	0	0		0
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	31	18	36.73%	49	0	0		0
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	39	0	0.00%	39	0	0		0
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	47	30	38.96%	77	5	3	37.50%	8
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	0	0		0	0	0		0
MIAMI-DADE	110040	SOUTHERN WINDS	0	0		0	0	0		0
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	0	0		0	50	39	43.82%	89
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	0	0		0	0	0		0
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	5	0	0.00%	5	0	0		0
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	13	0	0.00%	13	0	0		0
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	8	0	0.00%	8	0	0		0
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	0	0		0	0	0		0
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	0	0		0	0	0		0
MONROE	100150	DEPOO HOSPITAL	0	0		0	0	0		0
MONROE	100160	MARINERS HOSPITAL	4	0	0.00%	4	0	0		0
MONROE	100195	LOWER KEYS MEDICAL CENTER	2	7	77.78%	9	0	0		0
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	7	1	12.50%	8	0	0		0
OKALOOSA	100054	TWIN CITIES HOSPITAL	7	1	12.50%	8	0	0		0
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	8	12	60.00%	20	0	0		0
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	26	0	0.00%	26	0	0		0
OKALOOSA	111520	GULF COAST TREATMENT CENTER	0	0		0	0	0		0
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	0	0		0	0	0		0
OKEECHOBEE	100252	RAULERSON HOSPITAL	6	2	25.00%	8	0	0		0
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	63	13	17.11%	76	0	0		0
ORANGE	100007	ADVENTHEALTH ORLANDO	166	66	28.45%	232	27	5	15.63%	32
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	21	3	12.50%	24	0	0		0
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	8	6	42.86%	14	0	0		0
ORANGE	100129	ASPIRE HEALTH PARTNERS	0	0		0	0	0		0
ORANGE	100162	ADVENTHEALTH WINTER PARK	12	8	40.00%	20	0	0		0
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	0	0		0	0	0		0
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	0	0		0	0	0		0
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	0	5	100.00%	5	35	19	35.19%	54
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	10	2	16.67%	12	0	0		0
ORANGE	120003	ADVENTHEALTH APOPKA	10	9	47.37%	19	0	0		0
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	0	0		0	0	0		0
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	0	0		0	22	18	45.00%	40
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	6	2	25.00%	8	0	0		0
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	16	13	44.83%	29	0	0		0
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	29	11	27.50%	40	0	0		0
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	21	19	47.50%	40	0	0		0
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	3	3	50.00%	6	0	0		0
OSCEOLA	23960129	BLACKBERRY CENTER	0	0		0	0	0		0
PALM BEACH	100002	BETHESDA HOSPITAL EAST	24	15	38.46%	39	2	1	33.33%	3
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	16	10	38.46%	26	5	9	64.29%	14
PALM BEACH	100080	JFK MEDICAL CENTER	30	40	57.14%	70	0	0		0
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	3	3	50.00%	6	0	0		0
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	18	21	53.85%	39	0	0		0
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	28	0	0.00%	28	0	0		0
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	4	6	60.00%	10	0	0		0
PALM BEACH	100253	JUPITER MEDICAL CENTER	21	10	32.26%	31	0	0		0
PALM BEACH	100258	DELRAY MEDICAL CENTER	35	15	30.00%	50	0	0		0
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH INC	0	0		0	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	13	5	27.78%	18	6	4	40.00%	10
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	7	9	56.25%	16	2	3	60.00%	5
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	24	4	14.29%	28	0	0		0
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	14	0	0.00%	14	0	0		0
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	0	0		0	0	0		0
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	8	2	20.00%	10	0	0		0
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	5	5	50.00%	10	0	0		0
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	11	1	8.33%	12	0	0		0
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	16	6	27.27%	22	0	0		0
PASCO	100191	MEDICAL CENTER OF TRINITY	21	1	4.55%	22	0	0		0
PASCO	100211	ADVENTHEALTH DADE CITY	4	1	20.00%	5	0	0		0
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	51	9	15.00%	60	0	0		0
PASCO	23960082	ADVENTHEALTH CONNERTON	0	0		0	0	0		0
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	4	0	0.00%	4	0	0		0
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	0	0		0	0	0		0
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	0	0		0	0	0		0
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	0	0		0	0	0		0
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	0	0		0	0	0		0
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	37	7	15.91%	44	0	0		0
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	13	7	35.00%	20	0	0		0
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	8	0	0.00%	8	0	0		0
PINELLAS	100067	ST ANTHONYS HOSPITAL	33	5	13.16%	38	0	0		0
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	7	4	36.36%	11	0	0		0
PINELLAS	100127	MORTON PLANT HOSPITAL	57	2	3.39%	59	0	0		0
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	12	8	40.00%	20	0	0		0
PINELLAS	100238	NORTHSIDE HOSPITAL	24	20	45.45%	44	0	0		0
PINELLAS	100248	LARGO MEDICAL CENTER	36	10	21.74%	46	0	0		0
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	0	0		0	30	5	14.29%	35
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	0	0		0	0	0		0
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	22	4	15.38%	26	0	0		0
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	0	0		0	0	0		0
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	5	3	37.50%	8	0	0		0
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	0	0		0	0	0		0
POLK	100052	WINTER HAVEN HOSPITAL	45	10	18.18%	55	0	0		0
POLK	100099	ADVENTHEALTH LAKE WALES	4	4	50.00%	8	0	0		0
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	11	3	21.43%	14	0	0		0
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	12	3	20.00%	15	0	0		0
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	57	29	33.72%	86	7	7	50.00%	14
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	0	0		0	0	0		0
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	10	0	0.00%	10	0	0		0
SANTA ROSA	100048	JAY HOSPITAL	0	0		0	0	0		0
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	4	8	66.67%	12	0	0		0
SANTA ROSA	104027	WEST FLORIDA COMMUNITY CARE CENTER	0	0		0	0	0		0
SANTA ROSA	110003	GULF BREEZE HOSPITAL	4	4	50.00%	8	0	0		0
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	15	17	53.13%	32	0	0		0
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	51	11	17.74%	62	0	0		0
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	15	0	0.00%	15	0	0		0
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	2	2	50.00%	4	0	0		0
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	0	0		0	0	0		0
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	0	0		0	0	0		0
