County	FileNumber	ProviderName	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	9	3	25.00%	12	0	0		0
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	7	3	30.00%	10	0	0		0
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	10	0	0.00%	10	0	0		0
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	3	5	62.50%	8	0	0		0
DUVAL	100001	UF HEALTH JACKSONVILLE	86	14	14.00%	100	4	4	50.00%	8
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	40	16	28.57%	56	0	0		0
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	42	30	41.67%	72	0	0		0
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	20	4	16.67%	24	0	0		0
DUVAL	100151	MAYO CLINIC	40	14	25.93%	54	0	0		0
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	26	16	38.10%	42	0	0		0
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	0	0		0	0	0		0
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	0	0		0	0	0		0
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	0	0		0	0	0		0
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	16	19	54.29%	35	0	0		0
DUVAL	23960061	WEKIVA SPRINGS	0	0		0	0	0		0
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	15	0	0.00%	15	0	0		0
DUVAL	23960123	UF HEALTH NORTH	23	1	4.17%	24	0	0		0
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	0	0		0	16	19	54.29%	35
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	34	17	33.33%	51	1	9	90.00%	10
ESCAMBIA	100093	BAPTIST HOSPITAL	36	12	25.00%	48	0	0		0
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	36	0	0.00%	36	4	2	33.33%	6
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	5	1	16.67%	6	0	0		0
FLAGLER	100118	ADVENTHEALTH PALM COAST	14	4	22.22%	18	0	0		0
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	0		0	0	0		0
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	0	0		0	0	0		0
GULF	23960084	ASCENSION SACRED HEART GULF	0	0		0	0	0		0
HARDEE	100282	ADVENTHEALTH WAUCHULA	0	0		0	0	0		0
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	0	4	100.00%	4	0	0		0
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	10	8	44.44%	18	0	0		0
HERNANDO	100264	OAK HILL HOSPITAL	26	10	27.78%	36	0	0		0
HERNANDO	110054	SPRINGBROOK HOSPITAL	0	0		0	0	0		0
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	7	1	12.50%	8	0	0		0
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	0	0		0	0	0		0
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	6	10	62.50%	16	0	0		0
HIGHLANDS	100109	ADVENTHEALTH SEBRING	11	1	8.33%	12	0	0		0
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	0	2	100.00%	2	0	0		0
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	8	1	11.11%	9	0	0		0
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	39	35	47.30%	74	12	5	29.41%	17
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	4	0	0.00%	4	0	0		0
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	93	2	2.11%	95	2	5	71.43%	7
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	15	2	11.76%	17	0	0		0
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	6	0	0.00%	6	0	0		0
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	34	3	8.11%	37	2	3	60.00%	5
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	9	1	10.00%	10	0	0		0
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	35	13	27.08%	48	4	4	50.00%	8
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	0	0		0	0	0		0
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	7	0	0.00%	7	0	0		0
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	24	6	20.00%	30	0	0		0
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	17	6	26.09%	23	0	0		0
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	17	7	29.17%	24	0	0		0
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	0	0		0	0	0		0
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	13	11	45.83%	24	0	0		0
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	3	0	0.00%	3	0	0		0
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	0	0		0	0	0		0
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0	0	0		0
JACKSON	100142	JACKSON HOSPITAL	5	4	44.44%	9	0	0		0
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	14	2	12.50%	16	0	0		0
LAKE	100057	ADVENTHEALTH WATERMAN	19	21	52.50%	40	0	0		0
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	31	17	35.42%	48	0	0		0
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	0	0		0	0	0		0
LEE	100012	LEE MEMORIAL HOSPITAL	28	5	15.15%	33	0	0		0
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	4	4	50.00%	8	0	0		0
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	30	6	16.67%	36	0	0		0
LEE	100244	CAPE CORAL HOSPITAL	20	2	9.09%	22	0	0		0
LEE	120005	HEALTHPARK MEDICAL CENTER	19	14	42.42%	33	68	18	20.93%	86
LEE	23960103	PARK ROYAL HOSPITAL	0	0		0	0	0		0
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	5	1	16.67%	6	0	0		0
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	34	12	26.09%	46	1	8	88.89%	9
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	15	5	25.00%	20	0	0		0
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	0	0		0	0	0		0
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	0	0		0	0	0		0
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	6	0	0.00%	6	0	0		0
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	0	0		0	0	0		0
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	17	7	29.17%	24	0	0		0
MANATEE	100213	BLAKE MEDICAL CENTER	38	2	5.00%	40	0	0		0
MANATEE	110028	CENTERSTONE OF FLORIDA	0	0		0	0	0		0
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	4	5	55.56%	9	0	0		0
MARION	100062	ADVENTHEALTH OCALA	13	1	7.14%	14	0	0		0
MARION	100212	OCALA REGIONAL MEDICAL CENTER	37	11	22.92%	48	0	0		0
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	13	5	27.78%	18	0	0		0
MARION	23960060	KINDRED HOSPITAL OCALA	0	0		0	0	0		0
MARION	23960073	THE VINES HOSPITAL	0	0		0	0	0		0
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	0	0		0	0	0		0
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	16	1	5.88%	17	0	0		0
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	4	4	50.00%	8	0	0		0
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	0	0		0	0	0		0
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	0	0		0	0	0		0
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	68	20	22.73%	88	0	0		0
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	34	12	26.09%	46	0	0		0
MIAMI-DADE	100020	DOCTORS HOSPITAL	12	6	33.33%	18	0	0		0
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	182	8	4.21%	190	17	5	22.73%	22
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	37	5	11.90%	42	0	0		0
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	43	46	51.69%	89	0	0		0
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	7	7	50.00%	14	0	0		0
MIAMI-DADE	100053	HIALEAH HOSPITAL	16	4	20.00%	20	0	0		0
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	17	30	63.83%	47	0	0		0
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	25	15	37.50%	40	0	0		0
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	19	5	20.83%	24	0	0		0
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	8	8	50.00%	16	0	0		0
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	34	18	34.62%	52	0	0		0
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	6	0	0.00%	6	0	0		0
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	23	5	17.86%	28	0	0		0
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	4	3	42.86%	7	0	0		0
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	4	4	50.00%	8	0	0		0
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	10	6	37.50%	16	0	0		0
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	34	17	33.33%	51	0	0		0
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	39	1	2.50%	40	0	0		0
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	41	36	46.75%	77	6	2	25.00%	8
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	0	0		0	0	0		0
MIAMI-DADE	110040	SOUTHERN WINDS	0	0		0	0	0		0
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	0	0		0	0	0		0
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	0	0		0	52	36	40.91%	88
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	0	0		0	0	0		0
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	5	0	0.00%	5	0	0		0
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	11	1	8.33%	12	0	0		0
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	8	0	0.00%	8	0	0		0
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	0	0		0	0	0		0
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	0	0		0	0	0		0
MONROE	100150	DEPOO HOSPITAL	0	0		0	0	0		0
MONROE	100160	MARINERS HOSPITAL	4	0	0.00%	4	0	0		0
MONROE	100195	LOWER KEYS MEDICAL CENTER	4	5	55.56%	9	0	0		0
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	7	1	12.50%	8	0	0		0
OKALOOSA	100054	TWIN CITIES HOSPITAL	8	0	0.00%	8	0	0		0
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	15	5	25.00%	20	0	0		0
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	19	7	26.92%	26	0	0		0
OKALOOSA	111520	GULF COAST TREATMENT CENTER	0	0		0	0	0		0
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	0	0		0	0	0		0
OKEECHOBEE	100252	RAULERSON HOSPITAL	8	0	0.00%	8	0	0		0
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	53	23	30.26%	76	0	0		0
ORANGE	100007	ADVENTHEALTH ORLANDO	146	86	37.07%	232	21	11	34.38%	32
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	17	7	29.17%	24	0	0		0
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	6	8	57.14%	14	0	0		0
ORANGE	100129	ASPIRE HEALTH PARTNERS	0	0		0	0	0		0
ORANGE	100162	ADVENTHEALTH WINTER PARK	12	8	40.00%	20	0	0		0
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	0	0		0	0	0		0
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	0	0		0	0	0		0
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	2	3	60.00%	5	27	27	50.00%	54
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	6	8	57.14%	14	0	0		0
ORANGE	120003	ADVENTHEALTH APOPKA	7	12	63.16%	19	0	0		0
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	0	0		0	0	0		0
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	0	0		0	20	10	33.33%	30
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	3	5	62.50%	8	0	0		0
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	18	11	37.93%	29	0	0		0
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	32	8	20.00%	40	0	0		0
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	18	22	55.00%	40	0	0		0
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	4	2	33.33%	6	0	0		0
OSCEOLA	23960129	BLACKBERRY CENTER	0	0		0	0	0		0
PALM BEACH	100002	BETHESDA HOSPITAL EAST	17	22	56.41%	39	2	1	33.33%	3
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	15	11	42.31%	26	8	6	42.86%	14
PALM BEACH	100080	JFK MEDICAL CENTER	31	39	55.71%	70	0	0		0
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	3	3	50.00%	6	0	0		0
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	22	17	43.59%	39	0	0		0
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	19	9	32.14%	28	0	0		0
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	2	8	80.00%	10	0	0		0
PALM BEACH	100253	JUPITER MEDICAL CENTER	10	21	67.74%	31	0	0		0
PALM BEACH	100258	DELRAY MEDICAL CENTER	36	9	20.00%	45	1	0	0.00%	1
PALM BEACH	104008	SUNVIEW MEDICAL CENTER	0	0		0	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	12	6	33.33%	18	4	6	60.00%	10
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	13	3	18.75%	16	2	3	60.00%	5
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	23	5	17.86%	28	0	0		0
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	12	2	14.29%	14	0	0		0
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	0	0		0	0	0		0
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	7	3	30.00%	10	0	0		0
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	9	1	10.00%	10	0	0		0
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	20	1	4.76%	21	0	0		0
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	22	2	8.33%	24	0	0		0
PASCO	100191	MEDICAL CENTER OF TRINITY	12	10	45.45%	22	0	0		0
PASCO	100211	ADVENTHEALTH DADE CITY	7	2	22.22%	9	0	0		0
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	53	7	11.67%	60	0	0		0
PASCO	23960082	ADVENTHEALTH CONNERTON	0	0		0	0	0		0
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	4	4	50.00%	8	0	0		0
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	0	0		0	0	0		0
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	0	0		0	0	0		0
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	0	0		0	0	0		0
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	0	0		0	0	0		0
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	30	11	26.83%	41	0	0		0
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	6	14	70.00%	20	0	0		0
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	10	1	9.09%	11	0	0		0
PINELLAS	100067	ST ANTHONYS HOSPITAL	31	7	18.42%	38	0	0		0
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	6	5	45.45%	11	0	0		0
PINELLAS	100127	MORTON PLANT HOSPITAL	44	15	25.42%	59	0	0		0
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	15	5	25.00%	20	0	0		0
PINELLAS	100238	NORTHSIDE HOSPITAL	24	0	0.00%	24	0	0		0
PINELLAS	100248	LARGO MEDICAL CENTER	31	15	32.61%	46	0	0		0
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	0	0		0	27	5	15.63%	32
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	0	0		0	0	0		0
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	26	7	21.21%	33	0	0		0
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	0	0		0	0	0		0
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	5	3	37.50%	8	0	0		0
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	0	0		0	0	0		0
POLK	100052	WINTER HAVEN HOSPITAL	36	21	36.84%	57	0	0		0
POLK	100099	ADVENTHEALTH LAKE WALES	5	3	37.50%	8	0	0		0
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	15	0	0.00%	15	0	0		0
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	14	1	6.67%	15	0	0		0
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	65	21	24.42%	86	7	7	50.00%	14
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	0	0		0	0	0		0
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	9	1	10.00%	10	0	0		0
SANTA ROSA	100048	JAY HOSPITAL	0	0		0	0	0		0
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	4	8	66.67%	12	0	0		0
SANTA ROSA	104027	WEST FLORIDA COMMUNITY CARE CENTER	0	0		0	0	0		0
SANTA ROSA	110003	GULF BREEZE HOSPITAL	5	3	37.50%	8	0	0		0
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	15	17	53.13%	32	0	0		0
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	40	22	35.48%	62	0	0		0
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	10	0	0.00%	10	0	0		0
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	3	1	25.00%	4	0	0		0
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	0	0		0	0	0		0
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	0	0		0	0	0		0
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	25	3	10.71%	28	0	0		0
