County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	80	15	15.79%	95
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	48	17	26.15%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	66	45	40.54%	111
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	187	16	7.88%	203
LAKE	100057	ADVENTHEALTH WATERMAN	202	98	32.67%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL	261	71	21.39%	332
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	7	14	66.67%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	38	8	17.39%	46
LEE	100012	LEE MEMORIAL HOSPITAL	320	33	9.35%	353
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	26	17	39.53%	43
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	401	61	13.20%	462
LEE	100244	CAPE CORAL HOSPITAL	263	12	4.36%	275
LEE	120005	HEALTHPARK MEDICAL CENTER	359	97	21.27%	456
LEE	23960103	PARK ROYAL HOSPITAL	86	28	24.56%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	39	21	35.00%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	411	29	6.59%	440
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	199	71	26.30%	270
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	42	18	30.00%	60
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	21	11	34.38%	32
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	38	10	20.83%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	7	8	53.33%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	304	26	7.88%	330
MANATEE	100213	BLAKE MEDICAL CENTER	242	60	19.87%	302
MANATEE	110028	CENTERSTONE OF FLORIDA	21	8	27.59%	29
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	37	23	38.33%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	93	18	16.22%	111
MARION	100062	ADVENTHEALTH OCALA	271	12	4.24%	283
MARION	100212	OCALA REGIONAL MEDICAL CENTER	242	14	5.47%	256
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	146	40	21.51%	186
MARION	23960060	KINDRED HOSPITAL OCALA	17	0	0.00%	17
MARION	23960073	THE VINES HOSPITAL	57	41	41.84%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	40	30	42.86%	70
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	121	225	65.03%	346
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	49	51	51.00%	100
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	64	0	0.00%	64
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	21	59	73.75%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	634	133	17.34%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	355	39	9.90%	394
MIAMI-DADE	100020	DOCTORS HOSPITAL	125	8	6.02%	133
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,376	561	28.96%	1,937
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	258	32	11.03%	290
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	415	139	25.09%	554
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	153	33	17.74%	186
MIAMI-DADE	100053	HIALEAH HOSPITAL	216	46	17.56%	262
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	310	161	34.18%	471
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	34	6	15.00%	40
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	253	44	14.81%	297
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	152	5	3.18%	157
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	349	53	13.18%	402
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	55	6	9.84%	61
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	357	96	21.19%	453
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	72	17	19.10%	89
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	99	24	19.51%	123
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	118	9	7.09%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	228	161	41.39%	389
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	19	13	40.63%	32
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	220	31	12.35%	251
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	362	81	18.28%	443
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	10	12	54.55%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	28	32	53.33%	60
MIAMI-DADE	110040	SOUTHERN WINDS	65	7	9.72%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	57	0	0.00%	57
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	170	107	38.63%	277
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	189	0	0.00%	189
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	43	4	8.51%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	141	14	9.03%	155
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	60	0	0.00%	60
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	18	22	55.00%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	0	0		0
MONROE	100150	DEPOO HOSPITAL	18	5	21.74%	23
MONROE	100160	MARINERS HOSPITAL	10	15	60.00%	25
MONROE	100195	LOWER KEYS MEDICAL CENTER	51	5	8.93%	56
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	44	42	48.84%	86
OKALOOSA	100054	TWIN CITIES HOSPITAL	31	12	27.91%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	64	49	43.36%	113
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	203	34	14.35%	237
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	16	14	46.67%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	56	44	44.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	588	205	25.85%	793
ORANGE	100007	ADVENTHEALTH ORLANDO	901	431	32.36%	1,332
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	252	43	14.58%	295
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	223	11	4.70%	234
ORANGE	100129	ASPIRE HEALTH PARTNERS	32	0	0.00%	32
ORANGE	100162	ADVENTHEALTH WINTER PARK	216	206	48.82%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	88	30	25.42%	118
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	27	0	0.00%	27
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	321	139	30.22%	460
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	253	11	4.17%	264
ORANGE	120003	ADVENTHEALTH APOPKA	95	25	20.83%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	28	7	20.00%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	63	1	1.56%	64
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	125	0	0.00%	125
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	68	21	23.60%	89
OSCEOLA	100074	ST CLOUD REGIONAL MEDICAL CENTER	69	32	31.68%	101
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	124	50	28.74%	174
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	337	98	22.53%	435
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	161	156	49.21%	317
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	70	6	7.89%	76
OSCEOLA	23960129	BLACKBERRY CENTER	63	1	1.56%	64
PALM BEACH	100002	BETHESDA HOSPITAL EAST	260	129	33.16%	389
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	384	145	27.41%	529
PALM BEACH	100080	JFK MEDICAL CENTER	347	214	38.15%	561
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	35	35	50.00%	70
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	307	59	16.12%	366
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	149	57	27.67%	206
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	134	98	42.24%	232
PALM BEACH	100253	JUPITER MEDICAL CENTER	159	81	33.75%	240
PALM BEACH	100258	DELRAY MEDICAL CENTER	340	180	34.62%	520
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	157	47	23.04%	204
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	126	91	41.94%	217
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	187	54	22.41%	241
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	164	16	8.89%	180
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	59	1	1.67%	60
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	56	1	1.75%	57
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	68	13	16.05%	81
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	119	22	15.60%	141
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	192	19	9.00%	211
PASCO	100191	MEDICAL CENTER OF TRINITY	152	93	37.96%	245
PASCO	100211	ADVENTHEALTH DADE CITY	72	30	29.41%	102
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	227	63	21.72%	290
PASCO	23960082	ADVENTHEALTH CONNERTON	65	0	0.00%	65
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	132	0	0.00%	132
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	50	1	1.96%	51
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	33	29	46.77%	62
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	85	41	32.54%	126
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	72	5	6.49%	77
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	235	190	44.71%	425
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	116	30	20.55%	146
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	105	4	3.67%	109
PINELLAS	100067	ST ANTHONYS HOSPITAL	286	37	11.46%	323
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	124	8	6.06%	132
PINELLAS	100127	MORTON PLANT HOSPITAL	353	33	8.55%	386
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	99	12	10.81%	111
PINELLAS	100238	NORTHSIDE HOSPITAL	133	16	10.74%	149
PINELLAS	100248	LARGO MEDICAL CENTER	326	53	13.98%	379
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	170	24	12.37%	194
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	68	36	34.62%	104
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	213	31	12.70%	244
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	54	13	19.40%	67
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	48	13	21.31%	61
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	27	21	43.75%	48
POLK	100052	WINTER HAVEN HOSPITAL	299	14	4.47%	313
POLK	100099	ADVENTHEALTH LAKE WALES	62	98	61.25%	160
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	55	2	3.51%	57
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	113	78	40.84%	191
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	769	167	17.84%	936
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	34	9	20.93%	43
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	68	16	19.05%	84
SANTA ROSA	100048	JAY HOSPITAL	12	9	42.86%	21
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	66	80	54.79%	146
SANTA ROSA	104027	WEST FLORIDA COMMUNITY CARE CENTER	23	77	77.00%	100
SANTA ROSA	110003	GULF BREEZE HOSPITAL	55	29	34.52%	84
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	119	111	48.26%	230
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	668	14	2.05%	682
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	114	34	22.97%	148
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	36	39	52.00%	75
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	73	17	18.89%	90
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	33	7	17.50%	40
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	169	39	18.75%	208
SEMINOLE	100263	ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL	185	39	17.41%	224
SEMINOLE	120004	ADVENTHEALTH ALTAMONTE SPRINGS	307	86	21.88%	393
SEMINOLE	23960115	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS	58	2	3.33%	60
SEMINOLE	23960121	OVIEDO MEDICAL CENTER	51	13	20.31%	64
ST. JOHNS	100219	FLAGLER HOSPITAL	195	136	41.09%	331
ST. LUCIE	100246	LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE	342	51	12.98%	393
ST. LUCIE	100260	ST LUCIE MEDICAL CENTER	168	61	26.64%	229
ST. LUCIE	110022	PORT ST LUCIE HOSPITAL	60	15	20.00%	75
ST. LUCIE	23960108	CLEVELAND CLINIC TRADITION HOSPITAL	142	35	19.77%	177
SUMTER	23960032	UF HEALTH THE VILLAGES HOSPITAL	190	117	38.11%	307
SUMTER	23960086	SELECT SPECIALTY HOSPITAL-THE VILLAGES INC	30	10	25.00%	40
SUWANNEE	100146	LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS	0	0		0
TAYLOR	100106	DOCTORS' MEMORIAL HOSPITAL	6	10	62.50%	16
UNION	100241	LAKE BUTLER HOSPITAL	5	20	80.00%	25
UNION	110183	RECEPTION AND MEDICAL CENTER HOSPITAL	44	61	58.10%	105
VOLUSIA	100014	ADVENTHEALTH NEW SMYRNA BEACH	77	32	29.36%	109
VOLUSIA	100017	HALIFAX HEALTH MEDICAL CENTER	381	173	31.23%	554
VOLUSIA	100045	ADVENTHEALTH DELAND	112	52	31.71%	164
VOLUSIA	100072	ADVENTHEALTH FISH MEMORIAL	148	41	21.69%	189
VOLUSIA	100169	ADVENTHEALTH DAYTONA BEACH	239	89	27.13%	328
VOLUSIA	110016	HALIFAX PSYCHIATRIC CENTER-NORTH	16	16	50.00%	32
VOLUSIA	23960051	HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE	47	33	41.25%	80
VOLUSIA	23960120	SELECT SPECIALTY HOSPITAL - DAYTONA BEACH	32	2	5.88%	34
VOLUSIA	23960152	HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA	38	18	32.14%	56
WALTON	100081	HEALTHMARK REGIONAL MEDICAL CENTER	6	7	53.85%	13
WALTON	23960041	ASCENSION SACRED HEART EMERALD COAST	49	55	52.88%	104
WASHINGTON	100147	NORTHWEST FLORIDA COMMUNITY HOSPITAL	43	16	27.12%	59
