County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	103	26	20.16%	129
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	160	68	29.82%	228
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	153	100	39.53%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	119	85	41.67%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	78	13	14.29%	91
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	46	27	36.99%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	315	43	12.01%	358
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	97	23	19.17%	120
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	209	50	19.31%	259
COLLIER	110043	WILLOUGH AT NAPLES, THE	70	17	19.54%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	201	38	15.90%	239
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	95	14	12.84%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	44	56	56.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	27	23	46.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	85	6	6.59%	91
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	23	32	58.18%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	474	129	21.39%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	258	118	31.38%	376
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	377	79	17.32%	456
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	79	71	47.33%	150
DUVAL	100151	MAYO CLINIC	281	23	7.57%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	316	183	36.67%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	139	4	2.80%	143
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	20	2	9.09%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	67	17	20.24%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	230	71	23.59%	301
DUVAL	23960061	WEKIVA SPRINGS	75	59	44.03%	134
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	120	29	19.46%	149
DUVAL	23960123	UF HEALTH NORTH	73	19	20.65%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	136	62	31.31%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	349	193	35.61%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	306	120	28.17%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	274	139	33.66%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	68	7	9.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	81	18	18.18%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	1	14	93.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	630	319	33.61%	949
GULF	23960084	ASCENSION SACRED HEART GULF	5	16	76.19%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	23	2	8.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	11	18	62.07%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	50	60	54.55%	110
HERNANDO	100264	OAK HILL HOSPITAL	239	111	31.71%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	76	0	0.00%	76
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	52	63	54.78%	115
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	68	12	15.00%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	41	23	35.94%	64
HIGHLANDS	100109	ADVENTHEALTH SEBRING	139	32	18.71%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	13	7	35.00%	20
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	89	8	8.25%	97
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	545	72	11.67%	617
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	58	11	15.94%	69
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	839	159	15.93%	998
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	80	0	0.00%	80
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	73	14	16.09%	87
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	416	133	24.23%	549
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	88	10	10.20%	98
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	348	145	29.41%	493
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	33	2	5.71%	35
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	59	13	18.06%	72
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	39	15.18%	257
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	89	15	14.42%	104
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	113	27	19.29%	140
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	59	1	1.67%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	12	8	40.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	172	147	46.08%	319
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	64	23	26.44%	87
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	58	7	10.77%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	32	55	63.22%	87
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	207	13	5.91%	220
LAKE	100057	ADVENTHEALTH WATERMAN	173	127	42.33%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	244	86	26.06%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	7	14	66.67%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	38	8	17.39%	46
LEE	100012	LEE MEMORIAL HOSPITAL	249	58	18.89%	307
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	31	13	29.55%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	433	128	22.82%	561
LEE	100244	CAPE CORAL HOSPITAL	220	61	21.71%	281
LEE	120005	HEALTHPARK MEDICAL CENTER	301	151	33.41%	452
LEE	23960103	PARK ROYAL HOSPITAL	94	18	16.07%	112
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	38	22	36.67%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	370	76	17.04%	446
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	184	86	31.85%	270
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	43	12	21.82%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	18	14	43.75%	32
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	35	13	27.08%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	6	9	60.00%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	268	29	9.76%	297
MANATEE	100213	BLAKE MEDICAL CENTER	233	17	6.80%	250
MANATEE	110028	CENTERSTONE OF FLORIDA	32	8	20.00%	40
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	40	20	33.33%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	73	39	34.82%	112
MARION	100062	ADVENTHEALTH OCALA	233	10	4.12%	243
MARION	100212	OCALA REGIONAL MEDICAL CENTER	232	24	9.38%	256
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	159	27	14.52%	186
MARION	23960060	KINDRED HOSPITAL OCALA	9	10	52.63%	19
MARION	23960073	THE VINES HOSPITAL	59	39	39.80%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	44	36	45.00%	80
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	96	156	61.90%	252
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	33	67	67.00%	100
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	74	6	7.50%	80
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	29	51	63.75%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	619	148	19.30%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	277	219	44.15%	496
MIAMI-DADE	100020	DOCTORS HOSPITAL	88	46	34.33%	134
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,244	434	25.86%	1,678
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	188	55	22.63%	243
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	348	193	35.67%	541
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	63	109	63.37%	172
MIAMI-DADE	100053	HIALEAH HOSPITAL	121	106	46.70%	227
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	228	209	47.83%	437
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	26	14	35.00%	40
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	226	72	24.16%	298
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	121	34	21.94%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	330	62	15.82%	392
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	49	6	10.91%	55
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	218	227	51.01%	445
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	89	14	13.59%	103
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	78	36	31.58%	114
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	67	60	47.24%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	236	240	50.42%	476
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	3	29	90.63%	32
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	185	44	19.21%	229
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	291	151	34.16%	442
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	4	18	81.82%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	52	8	13.33%	60
MIAMI-DADE	110040	SOUTHERN WINDS	51	21	29.17%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	56	0	0.00%	56
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	189	92	32.74%	281
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	187	2	1.06%	189
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	38	9	19.15%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	127	29	18.59%	156
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	60	0	0.00%	60
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	21	19	47.50%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	4	5	55.56%	9
MONROE	100150	DEPOO HOSPITAL	12	33	73.33%	45
MONROE	100160	MARINERS HOSPITAL	22	19	46.34%	41
MONROE	100195	LOWER KEYS MEDICAL CENTER	39	48	55.17%	87
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	28	40	58.82%	68
OKALOOSA	100054	TWIN CITIES HOSPITAL	19	24	55.81%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	67	46	40.71%	113
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	209	28	11.81%	237
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	22	7	24.14%	29
OKEECHOBEE	100252	RAULERSON HOSPITAL	52	48	48.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	581	189	24.55%	770
ORANGE	100007	ADVENTHEALTH ORLANDO	960	404	29.62%	1,364
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	246	49	16.61%	295
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	163	37	18.50%	200
ORANGE	100129	ASPIRE HEALTH PARTNERS	39	10	20.41%	49
ORANGE	100162	ADVENTHEALTH WINTER PARK	195	227	53.79%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	66	553	89.34%	619
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	19	0	0.00%	19
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	316	137	30.24%	453
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	248	7	2.75%	255
ORANGE	120003	ADVENTHEALTH APOPKA	89	31	25.83%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	31	4	11.43%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	63	0	0.00%	63
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	135	0	0.00%	135
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	80	33	29.20%	113
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	64	29	31.18%	93
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	137	32	18.93%	169
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	324	108	25.00%	432
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	196	123	38.56%	319
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	67	9	11.84%	76
OSCEOLA	23960129	BLACKBERRY CENTER	52	12	18.75%	64
PALM BEACH	100002	BETHESDA HOSPITAL EAST	209	179	46.13%	388
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	283	198	41.16%	481
PALM BEACH	100080	JFK MEDICAL CENTER	311	286	47.91%	597
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	23	47	67.14%	70
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	255	118	31.64%	373
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	144	68	32.08%	212
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	128	104	44.83%	232
PALM BEACH	100253	JUPITER MEDICAL CENTER	117	125	51.65%	242
PALM BEACH	100258	DELRAY MEDICAL CENTER	312	91	22.58%	403
PALM BEACH	104008	SUNVIEW MEDICAL CENTER	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	157	47	23.04%	204
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	110	105	48.84%	215
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	165	39	19.12%	204
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	157	13	7.65%	170
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	60	0	0.00%	60
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	43	27	38.57%	70
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	58	22	27.50%	80
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	114	9	7.32%	123
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	120	29	19.46%	149
PASCO	100191	MEDICAL CENTER OF TRINITY	156	89	36.33%	245
PASCO	100211	ADVENTHEALTH DADE CITY	63	7	10.00%	70
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	267	23	7.93%	290
PASCO	23960082	ADVENTHEALTH CONNERTON	60	5	7.69%	65
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	118	0	0.00%	118
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	59	2	3.28%	61
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	35	27	43.55%	62
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	71	55	43.65%	126
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	89	18	16.82%	107
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	222	190	46.12%	412
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	124	34	21.52%	158
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	99	18	15.38%	117
PINELLAS	100067	ST ANTHONYS HOSPITAL	317	46	12.67%	363
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	47	202	81.12%	249
PINELLAS	100127	MORTON PLANT HOSPITAL	361	111	23.52%	472
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	76	43	36.13%	119
PINELLAS	100238	NORTHSIDE HOSPITAL	127	0	0.00%	127
PINELLAS	100248	LARGO MEDICAL CENTER	206	92	30.87%	298
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	157	31	16.49%	188
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	58	48	45.28%	106
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	197	73	27.04%	270
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	54	10	15.63%	64
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	44	40	47.62%	84
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	26	22	45.83%	48
POLK	100052	WINTER HAVEN HOSPITAL	289	1	0.34%	290
POLK	100099	ADVENTHEALTH LAKE WALES	48	112	70.00%	160
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	37	10	21.28%	47
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	103	87	45.79%	190
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	707	177	20.02%	884
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	45	4	8.16%	49
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	56	28	33.33%	84
SANTA ROSA	100048	JAY HOSPITAL	10	13	56.52%	23
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	37	85	69.67%	122
SANTA ROSA	104027	WEST FLORIDA COMMUNITY CARE CENTER	2	98	98.00%	100
SANTA ROSA	110003	GULF BREEZE HOSPITAL	46	40	46.51%	86
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	105	123	53.95%	228
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	620	45	6.77%	665
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	91	52	36.36%	143
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	18	34	65.38%	52
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	90	3	3.23%	93
SARASOTA	23960049	PAM SPECIALTY HOSPITAL OF SARASOTA	31	9	22.50%	40
SEMINOLE	100161	CENTRAL FLORIDA REGIONAL HOSPITAL	159	49	23.56%	208
SEMINOLE	100263	ORLANDO HEALTH SOUTH SEMINOLE HOSPITAL	165	45	21.43%	210
SEMINOLE	120004	ADVENTHEALTH ALTAMONTE SPRINGS	280	113	28.75%	393
SEMINOLE	23960115	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS	59	1	1.67%	60
SEMINOLE	23960121	OVIEDO MEDICAL CENTER	39	25	39.06%	64
ST. JOHNS	100219	FLAGLER HOSPITAL	181	150	45.32%	331
ST. LUCIE	100246	LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE	310	83	21.12%	393
ST. LUCIE	100260	ST LUCIE MEDICAL CENTER	166	63	27.51%	229
ST. LUCIE	110022	PORT ST LUCIE HOSPITAL	70	5	6.67%	75
ST. LUCIE	23960108	CLEVELAND CLINIC TRADITION HOSPITAL	143	34	19.21%	177
SUMTER	23960032	UF HEALTH THE VILLAGES HOSPITAL	209	98	31.92%	307
SUMTER	23960086	SELECT SPECIALTY HOSPITAL-THE VILLAGES INC	39	1	2.50%	40
SUWANNEE	100146	LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS	0	0		0
TAYLOR	100106	DOCTORS' MEMORIAL HOSPITAL	2	10	83.33%	12
UNION	100241	LAKE BUTLER HOSPITAL	8	17	68.00%	25
UNION	110183	RECEPTION AND MEDICAL CENTER HOSPITAL	56	10	15.15%	66
VOLUSIA	100014	ADVENTHEALTH NEW SMYRNA BEACH	50	59	54.13%	109
VOLUSIA	100017	HALIFAX HEALTH MEDICAL CENTER	369	185	33.39%	554
VOLUSIA	100045	ADVENTHEALTH DELAND	102	62	37.80%	164
VOLUSIA	100072	ADVENTHEALTH FISH MEMORIAL	134	49	26.78%	183
VOLUSIA	100169	ADVENTHEALTH DAYTONA BEACH	271	116	29.97%	387
VOLUSIA	110016	HALIFAX PSYCHIATRIC CENTER-NORTH	32	17	34.69%	49
VOLUSIA	23960051	HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE	49	31	38.75%	80
VOLUSIA	23960120	SELECT SPECIALTY HOSPITAL - DAYTONA BEACH	26	9	25.71%	35
VOLUSIA	23960152	HALIFAX HEALTH UF HEALTH MEDICAL CENTER OF DELTONA	16	39	70.91%	55
WALTON	100081	HEALTHMARK REGIONAL MEDICAL CENTER	4	9	69.23%	13
WALTON	23960041	ASCENSION SACRED HEART EMERALD COAST	42	62	59.62%	104
WASHINGTON	100147	NORTHWEST FLORIDA COMMUNITY HOSPITAL	42	17	28.81%	59
