County	FileNumber	ProviderName	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	16	4	20.00%	20	0	0		0
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	27	0	0.00%	27	0	0		0
OKALOOSA	111520	GULF COAST TREATMENT CENTER	0	0		0	0	0		0
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	0	0		0	0	0		0
OKEECHOBEE	100252	RAULERSON HOSPITAL	7	1	12.50%	8	0	0		0
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	68	8	10.53%	76	0	0		0
ORANGE	100007	ADVENTHEALTH ORLANDO	152	48	24.00%	200	19	13	40.63%	32
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	22	2	8.33%	24	0	0		0
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	11	3	21.43%	14	0	0		0
ORANGE	100129	ASPIRE HEALTH PARTNERS	0	0		0	0	0		0
ORANGE	100162	ADVENTHEALTH WINTER PARK	19	1	5.00%	20	0	0		0
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	0	0		0	0	0		0
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	0	0		0	0	0		0
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	1	4	80.00%	5	28	26	48.15%	54
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	8	6	42.86%	14	0	0		0
ORANGE	120003	ADVENTHEALTH APOPKA	12	7	36.84%	19	0	0		0
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	0	0		0	0	0		0
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	0	0		0	0	0		0
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	0	0		0	22	4	15.38%	26
OSCEOLA	100074	ORLANDO HEALTH ST. CLOUD HOSPITAL	4	4	50.00%	8	0	0		0
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	17	12	41.38%	29	0	0		0
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	37	9	19.57%	46	0	6	100.00%	6
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	30	10	25.00%	40	0	0		0
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	8	0	0.00%	8	0	0		0
OSCEOLA	23960129	BLACKBERRY CENTER	0	0		0	0	0		0
PALM BEACH	100002	BETHESDA HOSPITAL EAST	23	16	41.03%	39	0	3	100.00%	3
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	21	9	30.00%	30	8	6	42.86%	14
PALM BEACH	100080	JFK MEDICAL CENTER	49	21	30.00%	70	0	0		0
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	6	0	0.00%	6	0	0		0
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	24	17	41.46%	41	0	0		0
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	28	0	0.00%	28	0	0		0
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	8	2	20.00%	10	0	0		0
PALM BEACH	100253	JUPITER MEDICAL CENTER	24	7	22.58%	31	0	0		0
PALM BEACH	100258	DELRAY MEDICAL CENTER	43	7	14.00%	50	0	0		0
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC	0	0		0	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	13	5	27.78%	18	8	2	20.00%	10
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	16	0	0.00%	16	1	4	80.00%	5
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	31	3	8.82%	34	0	0		0
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	24	1	4.00%	25	0	0		0
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	0	0		0	0	0		0
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	10	0	0.00%	10	0	0		0
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	11	0	0.00%	11	0	0		0
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	15	1	6.25%	16	0	0		0
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	20	2	9.09%	22	0	0		0
PASCO	100191	MEDICAL CENTER OF TRINITY	21	1	4.55%	22	0	0		0
PASCO	100211	ADVENTHEALTH DADE CITY	6	2	25.00%	8	0	0		0
PASCO	100256	REGIONAL MEDICAL CENTER BAYONET POINT	58	2	3.33%	60	0	0		0
PASCO	23960082	ADVENTHEALTH CONNERTON	0	0		0	0	0		0
PASCO	23960099	ADVENTHEALTH WESLEY CHAPEL	10	0	0.00%	10	0	0		0
PASCO	23960102	MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER	0	0		0	0	0		0
PASCO	23960110	MEDICAL CENTER OF TRINITY WEST PASCO CAMPUS	0	0		0	0	0		0
PASCO	23960114	NORTH TAMPA BEHAVIORAL HEALTH	0	0		0	0	0		0
PINELLAS	100015	LARGO MEDICAL CENTER - INDIAN ROCKS	0	0		0	0	0		0
PINELLAS	100032	BAYFRONT HEALTH ST PETERSBURG	35	6	14.63%	41	0	0		0
PINELLAS	100043	MEASE DUNEDIN HOSPITAL	12	4	25.00%	16	0	0		0
PINELLAS	100055	ADVENTHEALTH NORTH PINELLAS	8	2	20.00%	10	0	0		0
PINELLAS	100067	ST ANTHONYS HOSPITAL	36	2	5.26%	38	0	0		0
PINELLAS	100126	PALMS OF PASADENA HOSPITAL	11	0	0.00%	11	0	0		0
PINELLAS	100127	MORTON PLANT HOSPITAL	48	11	18.64%	59	0	0		0
PINELLAS	100180	ST PETERSBURG GENERAL HOSPITAL	13	0	0.00%	13	0	0		0
PINELLAS	100238	NORTHSIDE HOSPITAL	19	0	0.00%	19	0	0		0
PINELLAS	100248	LARGO MEDICAL CENTER	45	1	2.17%	46	0	0		0
PINELLAS	100250	JOHNS HOPKINS ALL CHILDREN'S HOSPITAL	0	0		0	38	6	13.64%	44
PINELLAS	104017	WINDMOOR HEALTHCARE OF CLEARWATER	0	0		0	0	0		0
PINELLAS	110001	MEASE COUNTRYSIDE HOSPITAL	25	1	3.85%	26	0	0		0
PINELLAS	110045	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO	0	0		0	0	0		0
PINELLAS	23960011	KINDRED HOSPITAL-BAY AREA-ST PETERSBURG	6	2	25.00%	8	0	0		0
PINELLAS	23960085	BAYCARE ALLIANT HOSPITAL	0	0		0	0	0		0
POLK	100052	WINTER HAVEN HOSPITAL	53	1	1.85%	54	0	0		0
POLK	100099	ADVENTHEALTH LAKE WALES	3	5	62.50%	8	0	0		0
POLK	100121	BARTOW REGIONAL MEDICAL CENTER	6	0	0.00%	6	0	0		0
POLK	100137	ADVENTHEALTH HEART OF FLORIDA	13	2	13.33%	15	0	0		0
POLK	100157	LAKELAND REGIONAL MEDICAL CENTER	73	0	0.00%	73	0	0		0
POLK	120010	WINTER HAVEN WOMEN'S HOSPITAL	0	0		0	0	0		0
PUTNAM	100232	PUTNAM COMMUNITY MEDICAL CENTER	8	2	20.00%	10	0	0		0
SANTA ROSA	100048	JAY HOSPITAL	0	0		0	0	0		0
SANTA ROSA	100124	SANTA ROSA MEDICAL CENTER	7	8	53.33%	15	0	0		0
SANTA ROSA	104027	WEST FLORIDA COMMUNITY CARE CENTER	0	0		0	0	0		0
SANTA ROSA	110003	GULF BREEZE HOSPITAL	6	2	25.00%	8	0	0		0
SARASOTA	100070	VENICE REGIONAL BAYFRONT HEALTH	17	15	46.88%	32	0	0		0
SARASOTA	100087	SARASOTA MEMORIAL HOSPITAL	49	13	20.97%	62	0	0		0
SARASOTA	100166	DOCTORS HOSPITAL OF SARASOTA	10	0	0.00%	10	0	0		0
SARASOTA	110004	ENGLEWOOD COMMUNITY HOSPITAL	3	1	25.00%	4	0	0		0
SARASOTA	110013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SARASOTA	0	0		0	0	0		0
